"SMILES","NAME","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","pKa (smiles as ob. cond.) {measured}","UNIT {pKa (smiles as ob. cond.)}","pKa (smiles as ob. cond.) {measured, converted}","UNIT {pKa (smiles as ob. cond.)}","Ionizable centre (smiles)","pKa predicted value","UNIT {pKa predicted value}","IC index predicted","pKa predicted value 2","UNIT {pKa predicted value 2}","IC group given","Temperature","UNIT {Temperature}","CASRN"
"CCCC1=CC=NC=C1","4-Propylpyridine","-","A3633","-","479","5","6.05","Log unit","6.05","Log unit","n1ccc(cc1)CCC","","-","","","-","pyridine (meta/para)","25.0","?C","1122-81-2"
"CC1=CC(C)=CN=C1","3,5-dimethylpyridine","-","A3633","-","479","5","6.15","Log unit","6.15","Log unit","n1cc(cc(c1)C)C","","-","","","-","pyridine (meta/para)","25.0","?C","591-22-0"
"CC1=CC=NC=C1C","3,4-dimethylpyridine","-","A3633","-","479","5","6.46","Log unit","6.46","Log unit","n1cc(c(cc1)C)C","","-","","","-","pyridine (meta/para)","25.0","?C","583-58-4"
"COC1=CC=NC=C1","4-METHOXYPYRIDINE","-","A3633","-","479","5","6.47","Log unit","6.47","Log unit","n1ccc(cc1)OC","","-","","","-","pyridine (meta/para)","25.0","?C","620-08-6"
"CN(C)CCC1=CN=CC=C1","N,N-DIME-2-(3-PYRIDYL)ETHYLAMINE","-","A3633","-","479","5","4.3","Log unit","4.3","Log unit","n1cc(CCN(C)C)ccc1","","-","","","-","pyridine (meta/para)","25.0","?C","20173-26-6"
"C1CC[C@H](NC1)C1=CN=CC=C1","Anabasine","-","A3633","-","479","5","3.21","Log unit","3.21","Log unit","n1cc(C2NCCCC2)ccc1","","-","","","-","pyridine (meta/para)","30.0","?C","494-52-0"
"N#CC1=CC=NC=C1","4-Cyanopyridine","-","A3633","-","479","5","1.9","Log unit","1.9","Log unit","n1ccc(cc1)C#N","","-","","","-","pyridine (meta/para)","","-","100-48-1"
"CN1CCC[C@H]1C1=CN=CC=C1","Nicotine","-","A3633","-","479","5","3.1","Log unit","3.1","Log unit","n1cc(C2N(CCC2)C)ccc1","","-","","","-","pyridine (meta/para)","","-","54-11-5"
"CCN(CC)C(=O)C1=CN=CC=C1","NIKETHAMIDE","-","A3633","-","479","5","3.5","Log unit","3.5","Log unit","n1cc(C(=O)N(CC)CC)ccc1","","-","","","-","pyridine (meta/para)","","-","59-26-7"
"OC(=O)\C=C\C(=O)C1=CN=CC=C1","(E)-3-NICOTINOYLACRYLIC ACID","-","A3633","-","479","5","3.82","Log unit","3.82","Log unit","n1cc(ccc1)C(=O)C=CC(=O)O","","-","","","-","pyridine (meta/para)","","-","109151-40-8"
"C1=CC=C(C=C1)C1=CN=CC=C1","3-Phenylpyridine","-","A3633","-","479","5","4.8","Log unit","4.8","Log unit","n1cc(ccc1)c1ccccc1","","-","","","-","pyridine (meta/para)","","-","1008-88-4"
"OC(=O)C1=CC=NC=C1","ISONICOTINIC ACID","-","A3633","-","479","5","1.7","Log unit","1.7","Log unit","n1ccc(cc1)C(=O)O","","-","","","-","pyridine (meta/para)","","-","55-22-1"
"C1=CC=NC=C1","pyridine","-","A3633","-","479","5","5.229","Log unit","5.229","Log unit","n1ccccc1","","-","","","-","pyridine (meta/para)","","-","110-86-1"
"C1=CC=C(C=C1)C1=CC=NC=C1","4-Phenylpyridine","-","A3633","-","479","5","5.55","Log unit","5.55","Log unit","n1ccc(cc1)c1ccccc1","","-","","","-","pyridine (meta/para)","","-","939-23-1"
"NCC1=CN=CC=C1","3-PYRIDINEMETHANEAMINE","-","A3633","-","479","5","5.96","Log unit","5.96","Log unit","n1cc(CN)ccc1","","-","","","-","pyridine (meta/para)","","-","3731-52-0"
"[O-][N+](=O)C1=CN=CC=C1","3-Nitropyridine","-","A3633","-","479","5","1.18","Log unit","1.18","Log unit","n1cc([N+](=O)[O-])ccc1","","-","","","-","pyridine (meta/para)","25.0","?C","2530-26-9"
"OC1=CN=CC=C1","3-hydroxypyridine","-","A3633","-","479","5","4.8","Log unit","4.8","Log unit","n1cc(ccc1)O","","-","","","-","pyridine (meta/para)","20.0","?C","109-00-2"
"COC1=CN=CC=C1","3-METHYOXYPYRIDINE","-","A3633","-","479","5","4.91","Log unit","4.91","Log unit","n1cc(ccc1)OC","","-","","","-","pyridine (meta/para)","25.0","?C","7295-76-3"
"CCN1CCOCC1","4-ETHYLMORPHOLINE","-","A3633","-","478","4","7.67","Log unit","7.67","Log unit","N1(CCOCC1)CC","","-","","","-","amine (tertiary)","15.0","?C","100-74-3"
"C[C@@H](CN1C[C@H](C)O[C@H](C)C1)CC1=CC=C(C=C1)C(C)(C)C","Fenpropimorph","-","A3633","-","478","4","6.98","Log unit","6.98","Log unit","N1(CC(OC(C1)C)C)CC(Cc1ccc(cc1)C(C)(C)C)C","","-","","","-","amine (tertiary)","20.0","?C","67564-91-4"
"CCN(C)C","ETHYL DIMETHYLAMINE","-","A3633","-","478","4","10.16","Log unit","10.16","Log unit","N(CC)(C)C","","-","","","-","amine (tertiary)","20.0","?C","598-56-1"
"CCCCN(C)C","Dimethylbutylamine","-","A3633","-","478","4","10.19","Log unit","10.19","Log unit","N(CCCC)(C)C","","-","","","-","amine (tertiary)","20.0","?C","927-62-8"
"CN1CCOCC1","n-methylmorpholine","-","A3633","-","478","4","7.38","Log unit","7.38","Log unit","N1(CCOCC1)C","","-","","","-","amine (tertiary)","25.0","?C","109-02-4"
"CN(C)CC1=CN=CC=C1","N,N-DIMETHYL-3-PYRIDYLMETHYLAMINE","-","A3633","-","478","4","8.0","Log unit","8.0","Log unit","N(Cc1cnccc1)(C)C","","-","","","-","amine (tertiary)","25.0","?C","2055-21-2"
"C=CCN(CC=C)CC=C","2-Propen-1-amine, N,N-di-2-propenyl-","-","A3633","-","478","4","8.31","Log unit","8.31","Log unit","N(CC=C)(CC=C)CC=C","","-","","","-","amine (tertiary)","25.0","?C","102-70-5"
"CN(C)CCC1=CC=CC=N1","2-PYRIDINEETHANAMINE, N,N-DIMETHYL-","-","A3633","-","478","4","8.75","Log unit","8.75","Log unit","N(CCc1ncccc1)(C)C","","-","","","-","amine (tertiary)","25.0","?C","6304-27-4"
"C(CC1=CN=CC=C1)N1CCCCC1","3-PYRIDYLETHYL-2-N-PIPERIDINE","-","A3633","-","478","4","8.81","Log unit","8.81","Log unit","N1(CCCCC1)CCc1cnccc1","","-","","","-","amine (tertiary)","25.0","?C","13450-66-3"
"CN(C)CCC1=CN=CC=C1","N,N-DIME-2-(3-PYRIDYL)ETHYLAMINE","-","A3633","-","478","4","8.86","Log unit","8.86","Log unit","N(CCc1cnccc1)(C)C","","-","","","-","amine (tertiary)","25.0","?C","20173-26-6"
"CN(C)CC1=CC=CC=C1","N,N-DIMETHYLBENZYLAMINE","-","A3633","-","478","4","8.91","Log unit","8.91","Log unit","N(Cc1ccccc1)(C)C","","-","","","-","amine (tertiary)","25.0","?C","103-83-3"
"CCC(=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1","Methadone","-","A3633","-","478","4","8.94","Log unit","8.94","Log unit","N(C(CC(c1ccccc1)(c1ccccc1)C(=O)CC)C)(C)C","","-","","","-","amine (tertiary)","25.0","?C","76-99-3"
"CN(C)CC[C@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1","Chlorpheniramine","-","A3633","-","478","4","9.13","Log unit","9.13","Log unit","N(CCC(c1ccc(Cl)cc1)c1ncccc1)(C)C","","-","","","-","amine (tertiary)","25.0","?C","132-22-9"
"C(CC1=CN=CC=C1)N1CCCC1","3-PYRIDYLETHYL-2-(N-PYRROLIDINE)","-","A3633","-","478","4","9.28","Log unit","9.28","Log unit","N1(CCCC1)CCc1cnccc1","","-","","","-","amine (tertiary)","25.0","?C","20173-28-8"
"CN1CCCCC1","n-methylpiperidine","-","A3633","-","478","4","10.08","Log unit","10.08","Log unit","N1(CCCCC1)C","","-","","","-","amine (tertiary)","25.0","?C","626-67-5"
"CN1CCCC1","1-METHYL-PYRROLIDINE","-","A3633","-","478","4","10.32","Log unit","10.32","Log unit","N1(CCCC1)C","","-","","","-","amine (tertiary)","25.0","?C","120-94-5"
"CCN(CC)CC","triethylamine","-","A3633","-","478","4","10.78","Log unit","10.78","Log unit","N(CC)(CC)CC","","-","","","-","amine (tertiary)","25.0","?C","121-44-8"
"CCCN1CCCCC1","1-PROPYLPIPERIDINE","-","A3633","-","478","4","10.41","Log unit","10.41","Log unit","N1(CCCCC1)CCC","","-","","","-","amine (tertiary)","27.0","?C","5470-02-0"
"CN1C(C)(C)CCCC1(C)C","Piperidine, 1,2,2,6,6-pentamethyl-","-","A3633","-","478","4","11.25","Log unit","11.25","Log unit","N1(C(CCCC1(C)C)(C)C)C","","-","","","-","amine (tertiary)","30.0","?C","79-55-0"
"CN1CCC[C@H]1C1=CN=CC=C1","Nicotine","-","A3633","-","478","4","8.18","Log unit","8.18","Log unit","N1(C(CCC1)c1cnccc1)C","","-","","","-","amine (tertiary)","","-","54-11-5"
"CCN(CCCl)CCCl","BIS(2-CHLOROETHYL)ETHYLAMINE","-","A3633","-","478","4","6.57","Log unit","6.57","Log unit","N(CCCl)(CCCl)CC","","-","","","-","amine (tertiary)","","-","538-07-8"
"COC(=O)C1=CCCN(C)C1","arecoline","-","A3633","-","478","4","7.16","Log unit","7.16","Log unit","N1(CCC=C(C1)C(=O)OC)C","","-","","","-","amine (tertiary)","","-","63-75-2"
"CC(C)C1=C(OCCN(C)C)C=C(C)C=C1","ETHANAMINE, N,N-DIMETHYL-2-[5-METHYL-2-(1-METHYL","-","A3633","-","478","4","8.66","Log unit","8.66","Log unit","N(CCOc1c(ccc(c1)C)C(C)C)(C)C","","-","","","-","amine (tertiary)","","-","91-46-3"
"CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1","MOXISYLYTE","-","A3633","-","478","4","8.72","Log unit","8.72","Log unit","N(CCOc1c(cc(c(c1)C)OC(=O)C)C(C)C)(C)C","","-","","","-","amine (tertiary)","","-","54-32-0"
"C[C@@H]1CCCCN1CCCOC(=O)C1=CC(Cl)=C(Cl)C=C1","PIPERALIN","-","A3633","-","478","4","8.9","Log unit","8.9","Log unit","N1(CCCOC(=O)c2ccc(c(Cl)c2)Cl)C(CCCC1)C","","-","","","-","amine (tertiary)","","-","3478-94-2"
"CN(C)CCO[C@H](C1=CC=CC=C1)C1=C(C)C=CC=C1","Orphenadrine","-","A3633","-","478","4","8.91","Log unit","8.91","Log unit","N(CCOC(c1c(cccc1)C)c1ccccc1)(C)C","","-","","","-","amine (tertiary)","","-","83-98-7"
"CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1","diphenhydramine","-","A3633","-","478","4","8.98","Log unit","8.98","Log unit","N(CCOC(c1ccccc1)c1ccccc1)(C)C","","-","","","-","amine (tertiary)","","-","58-73-1"
"CN(C)C","trimethylamine","-","A3633","-","478","4","9.801","Log unit","9.801","Log unit","N(C)(C)C","","-","","","-","amine (tertiary)","","-","75-50-3"
"C[C@@H](CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C","Fenpropidin","-","A3633","-","478","4","10.1","Log unit","10.1","Log unit","N1(CCCCC1)CC(Cc1ccc(cc1)C(C)(C)C)C","","-","","","-","amine (tertiary)","","-","67306-00-7"
"CCCN(CCC)CCC","tripropylamine","-","A3633","-","478","4","10.65","Log unit","10.65","Log unit","N(CCC)(CCC)CCC","","-","","","-","amine (tertiary)","","-","102-69-2"
"CCCCN(CCCC)CCCC","TRI N-BUTYLAMINE","-","A3633","-","478","4","10.89","Log unit","10.89","Log unit","N(CCCC)(CCCC)CCCC","","-","","","-","amine (tertiary)","","-","102-82-9"
"CNCCC1=CC=CC=C1","Benzeneethanamine, N-methyl-","-","A3633","-","477","3","10.08","Log unit","10.08","Log unit","N(CCc1ccccc1)C","","-","","","-","amine (secondary)","20.0","?C","589-08-2"
"CCNCC","Diethylamine","-","A3633","-","477","3","11.09","Log unit","11.09","Log unit","N(CC)CC","","-","","","-","amine (secondary)","20.0","?C","109-89-7"
"C1CCNCC1","piperidine","-","A3633","-","477","3","11.28","Log unit","11.28","Log unit","N1CCCCC1","","-","","","-","amine (secondary)","20.0","?C","110-89-4"
"CCCCNCCCC","DIBUTYLAMINE","-","A3633","-","477","3","11.39","Log unit","11.39","Log unit","N(CCCC)CCCC","","-","","","-","amine (secondary)","21.0","?C","111-92-2"
"C1COCCN1","morpholine","-","A3633","-","477","3","8.492","Log unit","8.492","Log unit","N1CCOCC1","","-","","","-","amine (secondary)","25.0","?C","110-91-8"
"C=CCNCC=C","diallylamine","-","A3633","-","477","3","9.29","Log unit","9.29","Log unit","N(CC=C)CC=C","","-","","","-","amine (secondary)","25.0","?C","124-02-7"
"CNCC1=CC=CC=C1","N-Methylbenzylamine","-","A3633","-","477","3","9.54","Log unit","9.54","Log unit","N(Cc1ccccc1)C","","-","","","-","amine (secondary)","25.0","?C","103-67-3"
"CCNCC1=CC=CC=C1","BENZENEMETHANAMINE, N-ETHYL-","-","A3633","-","477","3","9.64","Log unit","9.64","Log unit","N(CC)Cc1ccccc1","","-","","","-","amine (secondary)","25.0","?C","14321-27-8"
"CNC[C@H](C)C1=CC=CC=C1","BENZENEETHANAMINE, N,b-DIMETHYL-","-","A3633","-","477","3","9.87","Log unit","9.87","Log unit","N(CC(c1ccccc1)C)C","","-","","","-","amine (secondary)","25.0","?C","93-88-9"
"CN[C@H](C)CC1=CC=CC=C1","methamphetamine","-","A3633","-","477","3","9.87","Log unit","9.87","Log unit","N(C(Cc1ccccc1)C)C","","-","","","-","amine (secondary)","25.0","?C","537-46-2"
"CCCCNC","Methylbutylamine","-","A3633","-","477","3","10.9","Log unit","10.9","Log unit","N(CCCC)C","","-","","","-","amine (secondary)","25.0","?C","110-68-9"
"CCCNCCC","dipropylamine","-","A3633","-","477","3","11.0","Log unit","11.0","Log unit","N(CCC)CCC","","-","","","-","amine (secondary)","25.0","?C","142-84-7"
"C1CCCNCC1","HEXAMETHYLENEIMINE","-","A3633","-","477","3","11.07","Log unit","11.07","Log unit","N1CCCCCC1","","-","","","-","amine (secondary)","25.0","?C","111-49-9"
"CC(C)NC(C)C","DIISOPROPYLAMINE","-","A3633","-","477","3","11.07","Log unit","11.07","Log unit","N(C(C)C)C(C)C","","-","","","-","amine (secondary)","25.0","?C","108-18-9"
"CC1(C)CCCC(C)(C)N1","PIPERIDINE, 2,2,6,6-TETRAMETHYL-","-","A3633","-","477","3","11.07","Log unit","11.07","Log unit","N1C(CCCC1(C)C)(C)C","","-","","","-","amine (secondary)","25.0","?C","768-66-1"
"C[C@@H]1CCCCN1","2-METHYLPIPERIDINE","-","A3633","-","477","3","11.08","Log unit","11.08","Log unit","N1C(CCCC1)C","","-","","","-","amine (secondary)","25.0","?C","109-05-7"
"C1CNC1","AZETIDINE","-","A3633","-","477","3","11.29","Log unit","11.29","Log unit","N1CCC1","","-","","","-","amine (secondary)","25.0","?C","503-29-7"
"C1CCNC1","pyrrolidine","-","A3633","-","477","3","11.31","Log unit","11.31","Log unit","N1CCCC1","","-","","","-","amine (secondary)","25.0","?C","123-75-1"
"C1CC[C@H](NC1)C1=CN=CC=C1","Anabasine","-","A3633","-","477","3","8.7","Log unit","8.7","Log unit","N1C(CCCC1)c1cnccc1","","-","","","-","amine (secondary)","30.0","?C","494-52-0"
"C1CN[C@@H](C1)C1=CC=CC=C1","PYRROLIDINE, 2-PHENYL-","-","A3633","-","477","3","9.4","Log unit","9.4","Log unit","N1C(CCC1)c1ccccc1","","-","","","-","amine (secondary)","","-","1006-64-0"
"CNC","DIMETHYLAMINE","-","A3633","-","477","3","10.73","Log unit","10.73","Log unit","N(C)C","","-","","","-","amine (secondary)","","-","124-40-3"
"CCC[C@@H]1CCCCN1","2-Propylpiperidine","-","A3633","-","477","3","11.0","Log unit","11.0","Log unit","N1C(CCCC1)CCC","","-","","","-","amine (secondary)","","-","458-88-8"
"C1CCC(CC1)NC1CCCCC1","DICYCLOHEXYLAMINE","-","A3633","-","477","3","10.4","Log unit","10.4","Log unit","N(C1CCCCC1)C1CCCCC1","","-","","","-","amine (secondary)","","-","101-83-7"
"N[C@H]1CCC2=C(C1)C=CC=C2","2-NAPHTHALENAMINE, 1,2,3,4-TETRAHYDRO-","-","A3633","-","476","2","9.93","Log unit","9.93","Log unit","NC1CCc2c(cccc2)C1","","-","","","-","amine (primary)","17.0","?C","2954-50-9"
"NCCC1=CC=CC=C1","2-phenylethylamine","-","A3633","-","476","2","9.96","Log unit","9.96","Log unit","NCCc1ccccc1","","-","","","-","amine (primary)","19.0","?C","64-04-0"
"C[C@@H](N)CC1=CC=CC=C1","BENZENEETHANAMINE, A-METHYL-, (R)-","-","A3633","-","476","2","10.13","Log unit","10.13","Log unit","NC(Cc1ccccc1)C","","-","","","-","amine (primary)","20.0","?C","156-34-3"
"CCCN","Propylamine","-","A3633","-","476","2","10.708","Log unit","10.708","Log unit","NCCC","","-","","","-","amine (primary)","20.0","?C","107-10-8"
"CCCCN","n-Butylamine","-","A3633","-","476","2","10.777","Log unit","10.777","Log unit","NCCCC","","-","","","-","amine (primary)","20.0","?C","109-73-9"
"CCN","Ethylamine","-","A3633","-","476","2","10.87","Log unit","10.87","Log unit","NCC","","-","","","-","amine (primary)","20.0","?C","75-04-7"
"NC1CCCCC1","Cyclohexanamine","-","A3633","-","476","2","10.63","Log unit","10.63","Log unit","NC1CCCCC1","","-","","","-","amine (primary)","23.0","?C","108-91-8"
"NCC1=CC=CC=C1","benzylamine","-","A3633","-","476","2","9.33","Log unit","9.33","Log unit","NCc1ccccc1","","-","","","-","amine (primary)","25.0","?C","100-46-9"
"BrC1=CN=C2C=CC=CC2=C1","3-Bromoquinoline","-","A3633","-","482","9","2.69","Log unit","2.69","Log unit","n1cc(Br)cc2c1cccc2","","-","","","-","quinoline","25.0","?C","5332-24-1"
"ClC1=CC2=C(C=C1)C(Cl)=CC=N2","QUINOLINE, 4,7-DICHLORO-","-","A3633","-","482","9","2.8","Log unit","2.8","Log unit","n1c2c(c(Cl)cc1)ccc(c2)Cl","","-","","","-","quinoline","25.0","?C","86-98-6"
"ClC1=CC=CC2=CC=CN=C12","8-Chloroquinoline","-","A3633","-","482","9","3.12","Log unit","3.12","Log unit","n1c2c(Cl)cccc2ccc1","","-","","","-","quinoline","25.0","?C","611-33-6"
"FC1=CC=CC2=CC=CN=C12","8-FLUOROQUINOLINE","-","A3633","-","482","9","3.34","Log unit","3.34","Log unit","n1c2c(F)cccc2ccc1","","-","","","-","quinoline","25.0","?C","394-68-3"
"ClC1=CC2=C(C=C1)N=CC=C2","6-Chloroquinoline","-","A3633","-","482","9","3.85","Log unit","3.85","Log unit","n1c2c(cc(Cl)cc2)ccc1","","-","","","-","quinoline","25.0","?C","612-57-7"
"BrC1=CC2=NC=CC=C2C=C1","7-Bromoquinoline","-","A3633","-","482","9","3.87","Log unit","3.87","Log unit","n1c2cc(Br)ccc2ccc1","","-","","","-","quinoline","25.0","?C","4965-36-0"
"BrC1=CC2=C(C=C1)N=CC=C2","6-Bromoquinoline","-","A3633","-","482","9","3.87","Log unit","3.87","Log unit","n1c2c(cc(Br)cc2)ccc1","","-","","","-","quinoline","25.0","?C","5332-25-2"
"CC1=CC2=CC=C(C)N=C2C=C1","2,6-Dimethylquinoline","-","A3633","-","482","9","6.1","Log unit","6.1","Log unit","n1c2c(cc(cc2)C)ccc1C","","-","","","-","quinoline","25.0","?C","877-43-0"
"CC1=NC2=C(C=CC=C2)C(C)=C1","2,4-dimethylquinoline","-","A3633","-","482","9","5.12","Log unit","5.12","Log unit","n1c2c(c(cc1C)C)cccc2","","-","","","-","quinoline","25.0","?C","1198-37-4"
"OC1=CC2=C(C=CC=C2)N=C1","3-QUINOLINOL","-","A3633","-","482","9","4.28","Log unit","4.28","Log unit","n1c2c(cc(c1)O)cccc2","","-","","","-","quinoline","20.0","?C","580-18-7"
"OC1=CC=CC2=C1N=CC=C2","8-quinolinol","-","A3633","-","482","9","5.017","Log unit","5.017","Log unit","n1c2c(ccc1)cccc2O","","-","","","-","quinoline","20.0","?C","148-24-3"
"OC1=CC=C(Cl)C2=C1N=CC=C2","8-QUINOLINOL,5-CHLORO-","-","A3633","-","482","9","3.56","Log unit","3.56","Log unit","n1c2c(c(Cl)ccc2O)ccc1","","-","","","-","quinoline","25.0","?C","130-16-5"
"COC1=CC=CC2=C1N=CC=C2","8-Methoxyquinoline","-","A3633","-","482","9","5.01","Log unit","5.01","Log unit","n1c2c(ccc1)cccc2OC","","-","","","-","quinoline","","-","938-33-0"
"CC1=NC2=C(C=CC=C2O)C=C1","2-METHYL 8-QUINOLONOL","-","A3633","-","482","9","5.55","Log unit","5.55","Log unit","n1c2c(ccc1C)cccc2O","","-","","","-","quinoline","","-","826-81-3"
"CC1=CC=NC2=C1C=CC=C2O","4-Methyl-8-quinolinol","-","A3633","-","482","9","5.56","Log unit","5.56","Log unit","n1c2c(c(cc1)C)cccc2O","","-","","","-","quinoline","","-","3846-73-9"
"CCCCC[C@@H](C)OC(=O)COC1=CC=C(Cl)C2=C1N=CC=C2","Cloquintocet-mexyl","-","A3633","-","482","9","3.75","Log unit","3.75","Log unit","n1c2c(c(Cl)ccc2OCC(=O)OC(CCCCC)C)ccc1","","-","","","-","quinoline","","-","99607-70-2"
"CN1C=NC(=C1)[N+]([O-])=O","1-METHYL-4-NITRO-IH-IMIDAZOLE","-","A3633","-","481","8","-0.53","Log unit","-0.53","Log unit","n1c([N+](=O)[O-])cn(c1)C","","-","","","-","(benz-) imidazole","20.0","?C","3034-41-1"
"[O-][N+](=O)C1=CNC=N1","4-Nitroimidazole","-","A3633","-","481","8","-0.05","Log unit","-0.05","Log unit","n1c([N+](=O)[O-])c[nH]c1","","-","","","-","(benz-) imidazole","20.0","?C","3034-38-6"
"CN1C=NC=C1[N+]([O-])=O","1-METHYL-5-NITROIMIDAZOLE","-","A3633","-","481","8","2.13","Log unit","2.13","Log unit","n1cn(c([N+](=O)[O-])c1)C","","-","","","-","(benz-) imidazole","25.0","?C","3034-42-2"
"CC(=O)N1C=CN=C1","1H-IMIDAZOLE, 1-ACETYL-","-","A3633","-","481","8","3.6","Log unit","3.6","Log unit","n1cn(cc1)C(=O)C","","-","","","-","(benz-) imidazole","25.0","?C","2466-76-4"
"CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1","Triflumizole","-","A3633","-","481","8","3.7","Log unit","3.7","Log unit","n1cn(C(=Nc2c(C(F)(F)F)cc(cc2)Cl)COCCC)cc1","","-","","","-","(benz-) imidazole","25.0","?C","68694-11-1"
"N1C=CN=C1C1=CC=CC=C1","1H-Imidazole, 2-phenyl-","-","A3633","-","481","8","6.48","Log unit","6.48","Log unit","n1c([nH]cc1)c1ccccc1","","-","","","-","(benz-) imidazole","25.0","?C","670-96-2"
"CN1C=CN=C1","1H-IMIDAZOLE, 1-METHYL-","-","A3633","-","481","8","6.95","Log unit","6.95","Log unit","n1cn(cc1)C","","-","","","-","(benz-) imidazole","25.0","?C","616-47-7"
"N1C=CN=C1","Imidazole","-","A3633","-","481","8","6.953","Log unit","6.953","Log unit","n1c[nH]cc1","","-","","","-","(benz-) imidazole","25.0","?C","288-32-4"
"CC1=NC=CN1","1H-Imidazole, 2-methyl-","-","A3633","-","481","8","7.851","Log unit","7.851","Log unit","n1c([nH]cc1)C","","-","","","-","(benz-) imidazole","25.0","?C","693-98-1"
"CN1C=NC=C1C[C@@H](NC(=O)CCN)C(O)=O","Anserine","-","A3633","-","481","8","7.04","Log unit","7.04","Log unit","n1cn(c(c1)CC(NC(=O)CCN)C(=O)O)C","","-","","","-","(benz-) imidazole","","-","584-85-0"
"CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1","Prochloraz","-","A3633","-","481","8","3.8","Log unit","3.8","Log unit","n1cn(C(=O)N(CCOc2c(Cl)cc(cc2Cl)Cl)CCC)cc1","","-","","","-","(benz-) imidazole","","-","67747-09-5"
"OC[C@H]1O[C@@H](C[C@H]1O)N1C=NC2=C1N=CNC[C@H]2O","Pentostatin","-","A3633","-","481","8","5.2","Log unit","5.2","Log unit","n1cn(c2c1C(CNC=N2)O)C1OC(C(C1)O)CO","","-","","","-","(benz-) imidazole","","-","53910-25-1"
"C(N1C=CN=C1)C1=CC=CC=C1","1H-Imidazole, 1-(phenylmethyl)-","-","A3633","-","481","8","6.7","Log unit","6.7","Log unit","n1cn(cc1)Cc1ccccc1","","-","","","-","(benz-) imidazole","","-","4238-71-5"
"CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O","Pilocarpol","-","A3633","-","481","8","6.78","Log unit","6.78","Log unit","n1cn(c(c1)CC1COC(=O)C1CC)C","","-","","","-","(benz-) imidazole","","-","92-13-7"
"CN\C(NC#N)=N\CCSCC1=C(C)N=CN1","Cimetidine","-","A3633","-","481","8","6.8","Log unit","6.8","Log unit","n1c[nH]c(CSCCN=C(NC)NC#N)c1C","","-","","","-","(benz-) imidazole","","-","51481-61-9"
"ClC1=CC(Cl)=C(C=C1)[C@H](CN1C=CN=C1)OCC=C","IMAZALIL BASE","-","A3633","-","481","8","6.53","Log unit","6.53","Log unit","n1cn(CC(c2c(Cl)cc(cc2)Cl)OCC=C)cc1","","-","","","-","(benz-) imidazole","","-","35554-44-0"
"N1C=NC2=C1C=CC=C2","Benzimidazole","-","A3633","-","481","8","5.53","Log unit","5.53","Log unit","n1c[nH]c2c1cccc2","","-","","","-","(benz-) imidazole","25.0","?C","51-17-2"
"COC1=CC=C(CC2=NC3=C(N2)C=CC(=C3)[N+]([O-])=O)C=C1","2-(4-Methoxyphenylmethyl)-5-nitrobenzimidazole","-","A3633","-","481","8","4.26","Log unit","4.26","Log unit","n1c2cc([N+](=O)[O-])ccc2[nH]c1Cc1ccc(cc1)OC","","-","","","-","(benz-) imidazole","","-","117994-51-1"
"ClC1=CC=C(CC2=NC3=C(N2)C=CC(Cl)=C3)C=C1","2-(4-Chlorphenylmethyl)-5-chlorobenzimidazole","-","A3633","-","481","8","4.86","Log unit","4.86","Log unit","n1c2cc(Cl)ccc2[nH]c1Cc1ccc(cc1)Cl","","-","","","-","(benz-) imidazole","","-","115583-15-8"
"CC1=C(C=CC=C1)C1=NC2=C(N1)C=CC(=C2)[N+]([O-])=O","2-(2-Methylphenyl)-5-nitrobenzimidazole","-","A3633","-","481","8","4.87","Log unit","4.87","Log unit","n1c2cc([N+](=O)[O-])ccc2[nH]c1c1c(cccc1)C","","-","","","-","(benz-) imidazole","","-","1571-92-2"
"CC1=CC(C)=C(C=C1)C1=NC2=C(N1)C=CC(=C2)[N+]([O-])=O","2-(2,4-Dimethylphenyl)-5-nitrobenzimidazole","-","A3633","-","481","8","5.29","Log unit","5.29","Log unit","n1c2cc([N+](=O)[O-])ccc2[nH]c1c1c(cc(cc1)C)C","","-","","","-","(benz-) imidazole","","-","163192-67-4"
"ClC1=CC2=C(NC(CC3=CC=C(Br)C=C3)=N2)C=C1","2-(4-Bromophenylmethyl)-5-chlorobenzimidazole","-","A3633","-","481","8","5.42","Log unit","5.42","Log unit","n1c(Cc2ccc(Br)cc2)[nH]c2c1cc(cc2)Cl","","-","","","-","(benz-) imidazole","","-","33138-16-8"
"CC1=CC=C(C=C1)C1=NC2=C(N1)C=CC=C2","2-(4-Methylphenyl)-benzimidazole","-","A3633","-","481","8","6.9","Log unit","6.9","Log unit","n1c([nH]c2c1cccc2)c1ccc(cc1)C","","-","","","-","(benz-) imidazole","","-","120-03-6"
