"SMILES","CASRN","RECORDID","MOLECULEID","EXTERNALID","N","NAME","NAME","INTRODUCER","MODIFIER","ARTICLEID","PUBMEDID","PAGE","TABLE","pKa (smiles as ob. cond.) {measured}","UNIT {pKa (smiles as ob. cond.)}","pKa (smiles as ob. cond.) {measured, converted}","UNIT {pKa (smiles as ob. cond.)}","Temperature","UNIT {Temperature}","Ionizable centre (smiles)","IC group given","IC index predicted","pKa predicted value 2","UNIT {pKa predicted value 2}","pKa predicted value","UNIT {pKa predicted value}","IC smiles given","AtomNR of IC","groupsAndICs","COMMENTS","INCHI_KEY"
"CC(N)C[NH2+]","-","R1205535","M1157807","-","-","1,2-diamino-propane","-","Koerner","charochkina","A5793","-","-","-","7.1","Log unit","7.1","Log unit","25.0","?C","NC(C[NH2+])C","nr2","3","","-","9.7035","Log unit","[N+1]CC(N)C","","","-","MKDVTVQLDDWMPZ-UHFFFAOYSA"
"NCCC[NH2+]","-","R1205537","M1157808","-","-","1,3-diamino-propane","-","Koerner","charochkina","A5793","-","-","-","8.6","Log unit","8.6","Log unit","25.0","?C","NCCC[NH2+]","nr2","0","","-","10.1517","Log unit","NCCC[N+1]","","","-","REFWQCPHXKGSEU-UHFFFAOYSA"
"NCC(CN)C[NH2+]","-","R1205539","M1157809","-","-","1,3-DIAMINO-2-AMINOMETHYLPROPANE","-","Koerner","charochkina","A5793","-","-","-","8.86","Log unit","8.86","Log unit","25.0","?C","NCC(C[NH2+])CN","nr2","6","","-","8.6731","Log unit","[N+1]CC(CN)CN","","","-","XMCINZAPRMJSTQ-UHFFFAOYSA"
"NCC(C[NH2+])C[NH2+]","-","R1205540","M1157810","-","-","1,3-DIAMINO-2-AMINOMETHYLPROPANE","-","Koerner","charochkina","A5793","-","-","-","7.36","Log unit","7.36","Log unit","25.0","?C","NCC(C[NH2+])C[NH2+]","nr2","6","","-","10.1119","Log unit","[N+1]CC(C[N+1])CN","","","-","IKKBSYGFCSZLIM-UHFFFAOYSA"
"CC(C)(CN)C[NH2+]","-","R1205542","M1157811","-","-","1,3-diamino-2,2-dimethylpropane","-","Koerner","charochkina","A5793","-","-","-","8.5","Log unit","8.5","Log unit","25.0","?C","NCC(C[NH2+])(C)C","nr2","6","","-","9.8672","Log unit","[N+1]CC(C)(C)CN","","","-","BBMVKONJTZYISG-UHFFFAOYSA"
"NCC(O)C[NH2+]","-","R1205544","M1157812","-","-","1,3-Diamino-2-hydroxypropane","-","Koerner","charochkina","A5793","-","-","-","8.0","Log unit","8.0","Log unit","25.0","?C","NCC(O)C[NH2+]","nr2","5","","-","9.5351","Log unit","OC(C[N+1])CN","","","-","QIDTXBMXYUINMO-UHFFFAOYSA"
"CC(C)(N)CN","-","R1205545","M23663","-","-","1,2-Diamino-2-methylpropane","-","Koerner","charochkina","A5793","-","-","-","10.0","Log unit","10.0","Log unit","25.0","?C","NC(CN)(C)C","4","3","","-","10.0019","Log unit","NCC(N)(C)C","","","-","OPCJOXGBLDJWRM-UHFFFAOYSA"
"CC(C)([NH2+])CN","-","R1205546","M1157813","-","-","1,2-Diamino-2-methylpropane","-","Koerner","charochkina","A5793","-","-","-","6.79","Log unit","6.79","Log unit","25.0","?C","NCC([NH2+])(C)C","nr2","0","","-","9.5567","Log unit","NCC([N+1])(C)C","","","-","GOASRORHAFHYOS-UHFFFAOYSA"
"CCN(CC)CCC(C(=N)NC1=CC=CC=C1)C1=CC=CC=C1","-","R1205547","M1106655","-","-","1-diethylamino-3-phenyl-3-phenylamidinopropane","-","Koerner","charochkina","A5793","-","-","-","9.68","Log unit","9.68","Log unit","25.0","?C","N(CCC(C(=N)Nc1ccccc1)c1ccccc1)(CC)CC","3","16","","-","9.6932","Log unit","c(ccc1NC(=N)C(-c(ccc2)cc2)CCN(CC)CC)cc1","","","-","QWQNEZWWSDRHIZ-UHFFFAOYSA"
"CC[N+](CC)CCC(C(=N)NC1=CC=CC=C1)C1=CC=CC=C1","-","R1205548","M1157814","-","-","1-diethylamino-3-phenyl-3-phenylamidinopropane","-","Koerner","charochkina","A5793","-","-","-","7.18","Log unit","7.18","Log unit","25.0","?C","N=C(Nc1ccccc1)C(c1ccccc1)CC[N+](CC)CC","neth","6","","-","8.937","Log unit","c(ccc1NC(=N)C(-c(ccc2)cc2)CC[N+1](CC)CC)cc1","","","-","YEWRJLGHYSEUIR-UHFFFAOYSA"
"CN(C)CCCC(=O)C(CCN(C)C)C1=CC=CC=C1","-","R1205553","M1107002","-","-","1-dimethylamino-3-(3-dimethylamino-1-phenyl)propylcarbonylpropane","-","Koerner","charochkina","A5793","-","-","-","8.9","Log unit","8.9","Log unit","25.0","?C","N(CCC(c1ccccc1)C(=O)CCCN(C)C)(C)C","nr2","15","","-","8.6294","Log unit","c(ccc1C(C(=O)CCCN(C)C)CCN(C)C)cc1","","","-","AOKSNWCMVFPVSX-UHFFFAOYSA"
"CN(C)CCCN(C)CCCN(C)C","-","R1205554","M73483","-","-","1-dimethylamino-3-(3-dimethylamino)propylmethylaminopropane","-","Koerner","charochkina","A5793","-","-","-","9.7","Log unit","9.7","Log unit","25.0","?C","N(CCCN(CCCN(C)C)C)(C)C","nr2","11","","-","9.0678","Log unit","N(C)(C)CCCN(C)CCCN(C)C","","","-","SKCNNQDRNPQEFU-UHFFFAOYSA"
"CN(C)CCCN(C)CCC[N+](C)C","-","R1205555","M1157815","-","-","1-dimethylamino-3-(3-dimethylamino)propylmethylaminopropane","-","Koerner","charochkina","A5793","-","-","-","9.3","Log unit","9.3","Log unit","25.0","?C","N(CCC[N+](C)C)(C)CCCN(C)C","2","6","","-","10.1298","Log unit","[N+1](C)(C)CCCN(C)CCCN(C)C","","","-","GHDPKMOKHVWICA-UHFFFAOYSA"
"CN(CCC[N+](C)C)CCC[N+](C)C","-","R1205556","M1157816","-","-","1-dimethylamino-3-(3-dimethylamino)propylmethylaminopropane","-","Koerner","charochkina","A5793","-","-","-","6.4","Log unit","6.4","Log unit","25.0","?C","N(CCC[N+](C)C)(C)CCC[N+](C)C","nr2","6","","-","9.746","Log unit","[N+1](C)(C)CCCN(C)CCC[N+1](C)C","","","-","UETZHAGXCKHFDC-UHFFFAOYSA"
"CN(C)CCC(C(=N)NC1=CC=CC=C1)C1=CC=CC=C1","-","R1205562","M1106656","-","-","1-dimethylamino-3-phenyl-3-phenylamidopropane","-","Koerner","charochkina","A5793","-","-","-","8.99","Log unit","8.99","Log unit","25.0","?C","N=C(Nc1ccccc1)C(c1ccccc1)CCN(C)C","3","6","","-","8.7245","Log unit","c(ccc1NC(=N)C(c(ccc2)cc2)CCN(C)C)cc1","","","-","XVMXPKVGHMZASQ-UHFFFAOYSA"
"C[N+](C)CCC(C(=N)NC1=CC=CC=C1)C1=CC=CC=C1","-","R1205563","M1157817","-","-","1-dimethylamino-3-phenyl-3-phenylamidopropane","-","Koerner","charochkina","A5793","-","-","-","7.13","Log unit","7.13","Log unit","25.0","?C","N=C(Nc1ccccc1)C(c1ccccc1)CC[N+](C)C","neth","6","","-","8.937","Log unit","c(ccc1NC(=N)C(c(ccc2)cc2)CC[N+1](C)C)cc1","","","-","HBTGDEWIIJVUAC-UHFFFAOYSA"
"NCC(N)CN","-","R1205572","M1107006","-","-","1,2,3-triaminopropane","-","Koerner","charochkina","A5793","-","-","-","9.3","Log unit","9.3","Log unit","25.0","?C","NCC(N)CN","4","0","","-","9.7274","Log unit","NCC(N)CN","","","-","PZZICILSCNDOKK-UHFFFAOYSA"
"NCC(N)C[NH2+]","-","R1205573","M1157818","-","-","1,2,3-triaminopropane","-","Koerner","charochkina","A5793","-","-","-","8.3","Log unit","8.3","Log unit","25.0","?C","NCC(C[NH2+])N","4","5","","-","9.4897","Log unit","[N+1]CC(N)CN","","","-","YNFYENALXHQPRL-UHFFFAOYSA"
"NC(C[NH2+])C[NH2+]","-","R1205574","M1157819","-","-","1,2,3-triaminopropane","-","Koerner","charochkina","A5793","-","-","-","3.99","Log unit","3.99","Log unit","25.0","?C","NC(C[NH2+])C[NH2+]","nr2","3","","-","9.0255","Log unit","[N+1]CC(N)C[N+1]","","","-","XIETZKCFILUCRH-UHFFFAOYSA"
"CCN(CC)CCCCN","-","R1205584","M82973","-","-","1-amino-4-diethylaminobutane","-","Koerner","charochkina","A5793","-","-","-","10.3","Log unit","10.3","Log unit","25.0","?C","N(CCCCN)(CC)CC","nr2","5","","-","10.5695","Log unit","NCCCCN(CC)CC","","","-","JILXUIANNUALRZ-UHFFFAOYSA"
"CC(=NO)C(C)(C)N","-","R1205588","M1107010","-","-","2-amino-3-hydroxyimino-2-methylbutane","-","Koerner","charochkina","A5793","-","-","-","9.12","Log unit","9.12","Log unit","25.0","?C","ON=C(C)C(N)(C)C","nr2","0","","-","8.757","Log unit","ON=C(C)C(N)(C)C","","","-","JVMJGSVRQJSDHL-UHFFFAOYSA"
"CCC(N)CN","-","R1205600","M110644","-","-","1,2-diaminobutane","-","Koerner","charochkina","A5793","-","-","-","9.388","Log unit","9.388","Log unit","25.0","?C","NC(CN)CC","4","3","","-","9.8476","Log unit","NCC(N)CC","","","-","ULEAQRIQMIQDPJ-UHFFFAOYSA"
"CC(N)CCN","-","R1205601","M22034","-","-","1,3-Diaminobutane","-","Koerner","charochkina","A5793","-","-","-","10.2","Log unit","10.2","Log unit","25.0","?C","NC(CCN)C","3","4","","-","10.5934","Log unit","NCCC(N)C","","","-","RGTXVXDNHPWPHH-UHFFFAOYSA"
"CC([NH2+])CCN","-","R1205602","M1157820","-","-","1,3-Diaminobutane","-","Koerner","charochkina","A5793","-","-","-","8.72","Log unit","8.72","Log unit","25.0","?C","NCCC([NH2+])C","nr2","0","","-","10.1435","Log unit","NCCC([N+1])C","","","-","AGAQWELNEJUEBL-UHFFFAOYSA"
"NCCCC[NH2+]","-","R1205604","M1157821","-","-","1,4-diaminobutane","-","Koerner","charochkina","A5793","-","-","-","9.65","Log unit","9.65","Log unit","25.0","?C","NCCCC[NH2+]","nr2","0","","-","10.2035","Log unit","NCCCC[N+1]","","","-","RFQMQIVFMDNUIX-UHFFFAOYSA"
"CC(N)C(C)[NH2+]","-","R1205606","M1157822","-","-","2,3-diaminobutane","-","Koerner","charochkina","A5793","-","-","-","6.92","Log unit","6.92","Log unit","25.0","?C","NC(C([NH2+])C)C","nr2","4","","-","9.745","Log unit","[N+1]C(C)C(N)C","","","-","ZAIPCDVASLEXJL-UHFFFAOYSA"
"CC(C)(N)C(C)(C)[NH2+]","-","R1205608","M1157823","-","-","2,3-diamino-2,3-dimethylbutane","-","Koerner","charochkina","A5793","-","-","-","6.9","Log unit","6.9","Log unit","25.0","?C","NC(C([NH2+])(C)C)(C)C","nr2","5","","-","10.0446","Log unit","[N+1]C(C)(C)C(N)(C)C","","","-","SDBIQLHEJYRZCS-UHFFFAOYSA"
"CCC(N)(CC)CN","-","R1205609","M1107017","-","-","1,2-diamino-2-ethylbutane","-","Koerner","charochkina","A5793","-","-","-","10.08","Log unit","10.08","Log unit","25.0","?C","NC(CN)(CC)CC","4","3","","-","10.0661","Log unit","NCC(N)(CC)CC","","","-","ZVZPXKGMHIJPET-UHFFFAOYSA"
"CCC([NH2+])(CC)CN","-","R1205610","M1157824","-","-","1,2-diamino-2-ethylbutane","-","Koerner","charochkina","A5793","-","-","-","6.62","Log unit","6.62","Log unit","25.0","?C","NCC([NH2+])(CC)CC","nr2","0","","-","9.5404","Log unit","NCC([N+1])(CC)CC","","","-","BAUAKWJMPXEEIX-UHFFFAOYSA"
"CCN(CC)CCCC(C)N","-","R1205621","M19538","-","-","2-Amino-5-diethylaminopentane","-","Koerner","charochkina","A5793","-","-","-","10.1","Log unit","10.1","Log unit","25.0","?C","N(CCCC(N)C)(CC)CC","2","6","","-","10.0661","Log unit","NC(C)CCCN(CC)CC","","","-","CAPCBAYULRXQAN-UHFFFAOYSA"
"CCN(CC)CCCC(C)[NH2+]","-","R1205622","M1157825","-","-","2-Amino-5-diethylaminopentane","-","Koerner","charochkina","A5793","-","-","-","9.55","Log unit","9.55","Log unit","25.0","?C","N(CCCC([NH2+])C)(CC)CC","nr2","6","","-","10.3233","Log unit","[N+1]C(C)CCCN(CC)CC","","","-","UKQHSPIPKHJICE-UHFFFAOYSA"
"NCCCCC[NH2+]","-","R1205633","M1157826","-","-","1,5-diamino-pentane","-","Koerner","charochkina","A5793","-","-","-","9.43","Log unit","9.43","Log unit","25.0","?C","NCCCCC[NH2+]","nr2","0","","-","10.2055","Log unit","NCCCCC[N+1]","","","-","VKKKSMAERYAGPZ-UHFFFAOYSA"
"CCC(C)CC(C)N","-","R1205638","M18532","-","-","2-Amino-4-methylhexane","-","Koerner","charochkina","A5793","-","-","-","10.54","Log unit","10.54","Log unit","25.0","?C","NC(C)CC(C)CC","2","0","","-","10.423","Log unit","NC(C)CC(C)CC","","","-","YAHRDLICUYEDAU-UHFFFAOYSA"
"CC(C)(C)NCCCCCCNC(C)(C)C","-","R1205640","M1107027","-","-","1,6-bis-t-butylaminohexane","-","Koerner","charochkina","A5793","-","-","-","10.7","Log unit","10.7","Log unit","25.0","?C","N(CCCCCCNC(C)(C)C)C(C)(C)C","nr2","11","","-","10.4977","Log unit","N(C(C)(C)C)CCCCCCNC(C)(C)C","","","-","UUDNGNIYVJLSBP-UHFFFAOYSA"
"NCCCCCC[NH2+]","-","R1205644","M1157827","-","-","1,6-Diaminohexane","-","Koerner","charochkina","A5793","-","-","-","10.1","Log unit","10.1","Log unit","25.0","?C","NCCCCCC[NH2+]","nr2","7","","-","10.2055","Log unit","[N+1]CCCCCCN","","","-","YVUWQDDEZDFRHJ-UHFFFAOYSA"
"CC(=[N+]O)C(C)(C)CCCCCN","-","R1205653","M1157828","-","-","1-amino-7-hydroxyimino-6,6-dimethyloctane","-","Koerner","charochkina","A5793","-","-","-","9.12","Log unit","9.12","Log unit","25.0","?C","NCCCCCC(C(=[N+]O)C)(C)C","nr2","12","","-","10.2055","Log unit","O[N+1]=C(C)C(C)(C)CCCCCN","","","-","ODOCJPIVNXQOLY-UHFFFAOYSA"
"NCCCCCCCC[NH2+]","-","R1205657","M1157829","-","-","1,8-diaminoocatane","-","Koerner","charochkina","A5793","-","-","-","10.4","Log unit","10.4","Log unit","25.0","?C","NCCCCCCCC[NH2+]","nr2","9","","-","10.2055","Log unit","[N+1]CCCCCCCCN","","","-","RSRSKWFZNZLPJG-UHFFFAOYSA"
"CC(=NO)C(C)(C)C(N)C(N)C(C)(C)C(C)=NO","-","R1205658","M1107033","-","-","4,5-diamino-2,7-bishydroxyimino-3,3,6,6-tetramethyloctane","-","Koerner","charochkina","A5793","-","-","-","8.04","Log unit","8.04","Log unit","25.0","?C","NC(C(C(C(=NO)C)(C)C)N)C(C(=NO)C)(C)C","nr2","10","","-","7.3541","Log unit","ON=C(C)C(C)(C)C(N)C(N)C(C(=NO)C)(C)C","","","-","OLMPWLZYXNAVBS-UHFFFAOYSA"
"CC(=NO)C(C)(C)C(N)C([NH2+])C(C)(C)C(C)=NO","-","R1205659","M1157830","-","-","4,5-diamino-2,7-bishydroxyimino-3,3,6,6-tetramethyloctane","-","Koerner","charochkina","A5793","-","-","-","5.88","Log unit","5.88","Log unit","25.0","?C","N(=C(C)C(C)(C)C([NH2+])C(N)C(C(=NO)C)(C)C)O","4","1","","-","2.6018","Log unit","ON=C(C)C(C)(C)C([N+1])C(N)C(C(=NO)C)(C)C","","","-","YMQXWFQNOHSTQW-UHFFFAOYSA"
"CC(=O)C1=CC=C(SC2=CC=C(N)C=C2)C=C1","-","R1205712","M1157831","-","-","4-(p-acetyl)phenylthioaniline","-","Koerner","charochkina","A5793","-","-","-","3.31","Log unit","3.31","Log unit","25.0","?C","Nc1ccc(cc1)Sc1ccc(C(=O)C)cc1","2","4","","-","3.825","Log unit","c(cc(c1)N)c(c1)S-c(ccc2C(=O)C)cc2","","","-","HUQJWQVETOTHCM-UHFFFAOYSA"
"NC1=CC=CC=C1[NH2+]","-","R1205717","M1157832","-","-","2-amino-aniline","-","Koerner","charochkina","A5793","-","-","-","1.6","Log unit","1.6","Log unit","25.0","?C","Nc1ccccc1[NH+]","nr2","4","","-","3.1685","Log unit","c(ccc1N)cc1[N+1]","","","-","OASAFOIHXATHPU-UHFFFAOYSA"
"NC1=CC=C(Br)C=C1N","-","R1205718","M747106","-","-","2-amino-4-bromoaniline","-","Koerner","charochkina","A5793","-","-","-","3.675","Log unit","3.675","Log unit","25.0","?C","Nc1ccc(Br)cc1N","3","5","","-","3.8499","Log unit","Brc(ccc1N)cc1N","","","-","WIHHVKUARKTSBU-UHFFFAOYSA"
"NC1=CC=C(Cl)C=C1N","-","R1205719","M18152","-","-","2-Amino-4-chloroaniline","-","Koerner","charochkina","A5793","-","-","-","3.75","Log unit","3.75","Log unit","25.0","?C","Nc1ccc(Cl)cc1N","3","5","","-","3.6025","Log unit","Cl-c(ccc1N)cc1N","","","-","BXIXXXYDDJVHDL-UHFFFAOYSA"
"NC1=C(N)C=C(C=C1)C#N","-","R1205720","M748935","-","-","2-amino-4-cyanoaniline","-","Koerner","charochkina","A5793","-","-","-","2.805","Log unit","2.805","Log unit","25.0","?C","Nc1c(ccc(c1)C#N)N","4","9","","-","2.5781","Log unit","c(cc(c1)C#N)c(N)c1N","","","-","VWLLPPSBBHDXHK-UHFFFAOYSA"
"CCOC1=CC(N)=C(N)C=C1","-","R1205721","M24885","-","-","2-amino-4-ethoxyaniline","-","Koerner","charochkina","A5793","-","-","-","4.77","Log unit","4.77","Log unit","25.0","?C","Nc1ccc(cc1N)OCC","4","10","","-","4.9527","Log unit","c(cc(c1)OCC)c(c1N)N","","","-","KLLREYQZEOLXHA-UHFFFAOYSA"
"NC1=CC=C(I)C=C1N","-","R1205722","M1157833","-","-","2-amino-4-iodoaniline","-","Koerner","charochkina","A5793","-","-","-","3.625","Log unit","3.625","Log unit","25.0","?C","Nc1ccc(I)cc1N","3","5","","-","3.8774","Log unit","I-c(ccc1N)cc1N","","","-","FUOSRKZBOIVBOS-UHFFFAOYSA"
"COC1=CC(N)=C(N)C=C1","-","R1205723","M108290","-","-","2-amino-4-methoxyaniline","-","Koerner","charochkina","A5793","-","-","-","4.795","Log unit","4.795","Log unit","25.0","?C","Nc1ccc(cc1N)OC","3","7","","-","4.9419","Log unit","c(cc(c1)OC)c(N)c1N","","","-","AGAHETWGCFCMDK-UHFFFAOYSA"
"CC1=CC(N)=C(N)C=C1","-","R1205724","M20897","-","-","2-amino-4-methylaniline","-","Koerner","charochkina","A5793","-","-","-","4.61","Log unit","4.61","Log unit","25.0","?C","Nc1ccc(cc1N)C","3","3","","-","5.0018","Log unit","c(cc(N)c1N)c(c1)C","","","-","DGRGLKZMKWPMOH-UHFFFAOYSA"
"CC1=CC(N)=C([NH2+])C=C1","-","R1205725","M1157834","-","-","2-amino-4-methylaniline","-","Koerner","charochkina","A5793","-","-","-","0.98","Log unit","0.98","Log unit","25.0","?C","Nc1c(ccc(c1)C)[NH+]","nr2","5","","-","3.3819","Log unit","c(cc([N+1])c1N)c(c1)C","","","-","JSDXLTIRBHLZKR-UHFFFAOYSA"
"NC1=C(N)C=C(C=C1)N(=O)=O","-","R1205726","M18290","-","-","2-AMINO-4-NITROANILINE","-","Koerner","charochkina","A5793","-","-","-","2.61","Log unit","2.61","Log unit","25.0","?C","Nc1c(ccc(c1)N(=O)=O)N","3","9","","-","1.9595","Log unit","c(cc(c1)N(=O)=O)c(c1N)N","","","-","RAUWPNXIALNKQM-UHFFFAOYSA"
"NC1=CC=CC([NH2+])=C1","-","R1205728","M1157835","-","-","3-amino-aniline","-","Koerner","charochkina","A5793","-","-","-","2.7","Log unit","2.7","Log unit","25.0","?C","Nc1cccc(c1)[NH+]","nr2","7","","-","3.8053","Log unit","c(cc(c1)[N+1])cc1N","","","-","MDFQZLXNKOKKLE-UHFFFAOYSA"
"NC1=CC=C([NH2+])C=C1","-","R1205730","M1157836","-","-","4-amino-aniline","-","Koerner","charochkina","A5793","-","-","-","3.41","Log unit","3.41","Log unit","25.0","?C","Nc1ccc(cc1)[NH+]","nr2","7","","-","4.0108","Log unit","c(cc(c1)[N+1])c(c1)N","","","-","BIVUPDCVUCBCFX-UHFFFAOYSA"
"NC1=CC=C(C=C1)C(=O)C1=CC=C(N)C=C1","-","R1205731","M111212","-","-","4-(p-aminobenzoyl)-aniline","-","Koerner","charochkina","A5793","-","-","-","2.932","Log unit","2.932","Log unit","25.0","?C","Nc1ccc(cc1)C(=O)c1ccc(N)cc1","nr2","15","","-","2.5004","Log unit","c(cc(c1)C(=O)-c(ccc2N)cc2)c(c1)N","","","-","ZLSMCQSGRWNEGX-UHFFFAOYSA"
"NC1=CC=C(C=C1)C(=O)C1=CC=C([NH2+])C=C1","-","R1205732","M1157837","-","-","4-(p-aminobenzoyl)-aniline","-","Koerner","charochkina","A5793","-","-","-","1.4","Log unit","1.4","Log unit","25.0","?C","Nc1ccc(cc1)C(=O)c1ccc([NH+])cc1","nr2","15","","-","2.9563","Log unit","c(cc(c1)C(=O)-c(ccc2[N+1])cc2)c(c1)N","","","-","BROUYTCHZFXWKZ-UHFFFAOYSA"
"NC1=CC=C(O)C(N)=C1O","-","R1205733","M1107050","-","-","3-amino-2,6-dihydroxy-aniline","-","Koerner","charochkina","A5793","-","-","-","9.3","Log unit","9.3","Log unit","25.0","?C","Oc1c(N)c(ccc1N)O","1","3","","-","10.9096","Log unit","c1(N)c(O)c(N)ccc1O","","","-","RWAOPZVGICHCOI-UHFFFAOYSA"
"NC1=CC=C(O)C(N)=C1[O-]","-","R1205734","M1107050","-","-","3-amino-2,6-dihydroxy-aniline","-","Koerner","charochkina","A5793","-","-","-","11.5","Log unit","11.5","Log unit","25.0","?C","[O-]c1c(N)c(ccc1N)O","oh","3","","-","10.9096","Log unit","c1(N)c([O-1])c(N)ccc1O","","","-","RWAOPZVGICHCOI-UHFFFAOYSA"
"NC1=CC=C(O)C(N)=C1O","-","R1205735","M1107050","-","-","3-amino-2,6-dihydroxy-aniline","-","Koerner","charochkina","A5793","-","-","-","5.6","Log unit","5.6","Log unit","25.0","?C","Nc1c(c(N)c(cc1)O)O","6","5","","-","6.0786","Log unit","c1(N)c(O)c(N)ccc1O","","","-","RWAOPZVGICHCOI-UHFFFAOYSA"
"NC1=C(O)C([NH2+])=CC=C1O","-","R1205736","M1157838","-","-","3-amino-2,6-dihydroxy-aniline","-","Koerner","charochkina","A5793","-","-","-","2.9","Log unit","2.9","Log unit","25.0","?C","Nc1c(O)c([NH+])ccc1O","4","1","","-","4.0617","Log unit","c1(N)c(O)c([N+1])ccc1O","","","-","GLHWQOJIEUKCPB-UHFFFAOYSA"
"NC1=C(O)C([NH2+])=CC=C1","-","R1205741","M1157839","-","-","3-amino-2-hydroxyaniline","-","Koerner","charochkina","A5793","-","-","-","3.0","Log unit","3.0","Log unit","25.0","?C","Nc1cccc(c1O)[NH+]","nr2","3","","-","3.9355","Log unit","c(cc(N)c1O)cc1[N+1]","","","-","NYZYYNUQLHURQI-UHFFFAOYSA"
"NC1=CC(N)=C(O)C=C1","-","R1205742","M12963","-","-","3-amino-4-hydroxy-aniline","-","Koerner","charochkina","A5793","-","-","-","5.7","Log unit","5.7","Log unit","25.0","?C","Nc1ccc(O)c(N)c1","5","8","","-","6.0047","Log unit","c(cc(O)c1N)c(c1)N","","","-","XIWMTQIUUWJNRP-UHFFFAOYSA"
"NC1=C(O)C=CC([NH2+])=C1","-","R1205743","M1157840","-","-","3-amino-4-hydroxy-aniline","-","Koerner","charochkina","A5793","-","-","-","3.1","Log unit","3.1","Log unit","25.0","?C","Nc1c(ccc(c1)[NH+])O","nr2","5","","-","3.7367","Log unit","c(cc(O)c1N)c(c1)[N+1]","","","-","MVCUAXYITQTUDK-UHFFFAOYSA"
"NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C([NH2+])C=C1","-","R1205746","M1157841","-","-","4-(4-amino)phenylsulphonylaniline","-","Koerner","charochkina","A5793","-","-","-","1.6","Log unit","1.6","Log unit","25.0","?C","Nc1ccc(S(=O)(=O)c2ccc(cc2)[NH+])cc1","nr2","14","","-","1.9992","Log unit","c(cc(c1)[N+1])c(c1)S(=O)(=O)c(ccc2N)cc2","","","-","GZGXRKBWRITKPV-UHFFFAOYSA"
"NC1=CC(=CC=C1Br)N(=O)=O","-","R1205762","M32526","-","-","2-Bromo-5-nitroaniline","-","Koerner","charochkina","A5793","-","-","-","0.52","Log unit","0.52","Log unit","25.0","?C","Nc1c(Br)ccc(N(=O)=O)c1","nr2","10","","-","1.0295","Log unit","Br-c(ccc1N(=O)=O)c(c1)N","","","-","BAAUCXCLMDAZEL-UHFFFAOYSA"
"NC1=CC(Br)=CC=C1N(=O)=O","-","R1205765","M1107054","-","-","5-bromo-2-nitroaniline","-","Koerner","charochkina","A5793","-","-","-","-1.48","Log unit","-1.48","Log unit","25.0","?C","Nc1cc(Br)ccc1N(=O)=O","nr2","10","","-","-0.9089","Log unit","Br-c(ccc1N(=O)=O)cc1N","","","-","RMIFLIVHJLREFJ-UHFFFAOYSA"
"NC1=C(C(Br)=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O","-","R1205766","M1107055","-","-","3-bromo-2,4,6-trinitroaniline","-","Koerner","charochkina","A5793","-","-","-","-9.58","Log unit","-9.58","Log unit","25.0","?C","Nc1c(c(Br)c(cc1N(=O)=O)N(=O)=O)N(=O)=O","nr2","13","","-","-8.629","Log unit","Br-c(c(cc1N(=O)=O)N(=O)=O)c(c1N)N(=O)=O","","","-","DJXOPGXKCDRBRZ-UHFFFAOYSA"
"CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C","-","R1205774","M3280","-","-","N-butyl-4-(2-dimethylaminoethoxycarbonyl)aniline","-","Koerner","charochkina","A5793","-","-","-","8.2","Log unit","8.2","Log unit","25.0","?C","N(CCOC(=O)c1ccc(cc1)NCCCC)(C)C","2","9","","-","8.4176","Log unit","c(cc(c1)C(=O)OCCN(C)C)c(c1)NCCCC","","","-","GKCBAIGFKIBETG-UHFFFAOYSA"
"NC1=CC=C(C=C1Cl)N(=O)=O","-","R1205787","M6316","-","-","2-Chloro-4-nitroaniline","-","Koerner","charochkina","A5793","-","-","-","-0.94","Log unit","-0.94","Log unit","25.0","?C","Nc1c(Cl)cc(cc1)N(=O)=O","nr2","10","","-","-0.4226","Log unit","Cl-c(cc(c1)N(=O)=O)c(c1)N","","","-","LOCWBQIWHWIRGN-UHFFFAOYSA"
"NC1=CC(=CC=C1Cl)N(=O)=O","-","R1205788","M5932","-","-","2-chloro-5-nitroaniline","-","Koerner","charochkina","A5793","-","-","-","0.64","Log unit","0.64","Log unit","25.0","?C","Nc1c(Cl)ccc(N(=O)=O)c1","nr2","10","","-","0.72","Log unit","Cl-c(ccc1N(=O)=O)c(c1)N","","","-","KWIXNFOTNVKIGM-UHFFFAOYSA"
"NC1=C(C(Cl)=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O","-","R1205791","M1107060","-","-","3-chloro-2,4,6-trinitroaniline","-","Koerner","charochkina","A5793","-","-","-","-9.7","Log unit","-9.7","Log unit","25.0","?C","Nc1c(c(Cl)c(cc1N(=O)=O)N(=O)=O)N(=O)=O","nr2","13","","-","-8.5679","Log unit","Cl-c(c(cc1N(=O)=O)N(=O)=O)c(c1N)N(=O)=O","","","-","ALTMJGKXOCGTFZ-UHFFFAOYSA"
