Smiles,CASRN,Record ID,Molecule ID,External ID,N,Name,Introducer,Modifer,Article ID,PUBMED ID,PAGE,TABLE,pKa,pKa Unit,Temperature,Temperature Unit,Ionizable center smiles,IC group
COC1=CC=C(CC(O)=O)C=C1,-,R932826,M7546,-,-,4'-METHOXYPHENYLACETICACID,Koerner,charochkina,A3555,12767145,-,-,4.36,Log unit,,-,OC(=O)Cc1ccc(cc1)OC,
N[C@H](CC(F)(F)F)C(O)=O,-,R932827,M124346,-,-,"4,4,4-TRIFLUORO-2-AMINOBUTANOICACID1",Koerner,charochkina,A3555,12767145,-,-,1.6,Log unit,,-,OC(=O)C(CC(F)(F)F)N,
N[C@@H](CC(O)=O)C(F)(F)F,-,R932828,M124347,-,-,"4,4,4-TRIFLUORO-3-AMINOBUTANOICACID1",Koerner,charochkina,A3555,12767145,-,-,2.76,Log unit,,-,OC(=O)CC(C(F)(F)F)N,
OC(=O)CCC(F)(F)F,-,R932829,M124348,-,-,"4,4,4-TRIFLUOROBUTANOICACID",Koerner,charochkina,A3555,12767145,-,-,3.35,Log unit,,-,OC(=O)CCC(F)(F)F,
OC(=O)\C=C\C(F)(F)F,-,R932830,M124349,-,-,"4,4,4-TRIFLUOROCROTONICACID",Koerner,charochkina,A3555,12767145,-,-,3.15,Log unit,,-,OC(=O)C=CC(F)(F)F,
OC(=O)\C=C\C(F)(F)C(F)(F)C(F)(F)F,-,R932831,M124350,-,-,"4,4,5,5,6,6,6-HEPTAFLUORO-2-HEXENOICACID",Koerner,charochkina,A3555,12767145,-,-,3.23,Log unit,,-,OC(=O)C=CC(F)(F)C(F)(C(F)(F)F)F,
OC(=O)CCC(F)(F)C(F)(F)C(F)(F)F,-,R932832,M124351,-,-,"4,4,5,5,6,6,6-HEPTAFLUOROHEXANOICACID",Koerner,charochkina,A3555,12767145,-,-,4.18,Log unit,,-,OC(=O)CCC(F)(F)C(F)(C(F)(F)F)F,
OC(=O)CC1=CC=C(Br)C=C1,-,R932833,M9317,-,-,4-(BROMOPHENYL)ACETICACID,Koerner,charochkina,A3555,12767145,-,-,4.19,Log unit,,-,OC(=O)Cc1ccc(cc1)Br,
CSC1=CC=C(O)C=C1,-,R932834,M8978,-,-,4-(S-METHYLTHIO)PHENOL,Koerner,charochkina,A3555,12767145,-,-,9.53,Log unit,,-,Oc1ccc(cc1)SC,
CC(=O)NC1=CC=C(C=C1)C(O)=O,-,R932835,M9034,-,-,4-ACETAMIDOBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,4.28,Log unit,,-,OC(=O)c1ccc(NC(=O)C)cc1,
CC(=O)OC1=CC=C(C=C1)C(O)=O,-,R932836,M26689,-,-,4-ACETOXYBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,4.38,Log unit,,-,OC(=O)c1ccc(OC(=O)C)cc1,
CC(=O)C1=CC=C(C=C1)C(O)=O,-,R932837,M21971,-,-,4-ACETYLBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,3.7,Log unit,,-,OC(=O)c1ccc(C(=O)C)cc1,
NC1=CC=C(C2=C1C=CC=C2)S(O)(=O)=O,-,R932838,M17751,-,-,4-AMINO-1-NAPHTHALENESULFONICACID,Koerner,charochkina,A3555,12767145,-,666,2.81,Log unit,,-,Nc1ccc(c2ccccc12)S(=O)(=O)O,
CC1=CC(N)=C(C)C=C1O,-,R932839,M72392,-,-,"4-AMINO-2,5-DIMETHYLPHENOL1",Koerner,charochkina,A3555,12767145,-,-,10.4,Log unit,,-,Oc1cc(c(cc1C)N)C,
NC1=CC(=CC2=C1C=CC=C2)C(O)=O,-,R932840,M124352,-,-,4-AMINO-2-NAPHTHOICACID1,Koerner,charochkina,A3555,12767145,-,-,4.46,Log unit,,-,OC(=O)c1cc2ccccc2c(c1)N,
CC1=C(N)C=CC(=C1)S(O)(=O)=O,-,R932841,M65232,-,-,4-AMINO-3-METHYLBENZENESULFONICACID,Koerner,charochkina,A3555,12767145,-,-,3.12,Log unit,,-,Nc1ccc(S(=O)(=O)O)cc1C,
NC1=CC=C(C=C1)S(O)(=O)=O,-,R932842,M19094,-,-,4-AMINOBENZENESULFONICACID,Koerner,charochkina,A3555,12767145,-,-,3.23,Log unit,,-,Nc1ccc(cc1)S(=O)(=O)O,
NC1=CC=C(C=C1)C(O)=O,-,R932843,M273,-,,4-AMINOBENZOICACID1,Koerner,charochkina,A3555,12767145,-,,4.85,Log unit,,-,OC(=O)c1ccc(cc1)N,
NCCCC(O)=O,-,R932844,M15778,-,-,4-AMINOBUTANOICACID1,Koerner,charochkina,A3555,12767145,-,-,4.03,Log unit,,-,OC(=O)CCCN,
C[C@H](N)CCC(O)=O,-,R932845,M124353,-,-,4-AMINOPENTANOICACID1,Koerner,charochkina,A3555,12767145,-,-,3.97,Log unit,,-,OC(=O)CCC(C)N,
NC1=CC=C(C(O)=O)C(O)=C1,-,R932846,M12608,-,,4-AMINOSALICYLICACID1,Koerner,charochkina,A3555,12767145,-,666,1.99,Log unit,,-,Nc1cc(c(cc1)C(=O)O)O,
OC(=O)C1=CC=C(Br)C=C1,-,R932847,M10796,-,-,4-BROMOBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,3.99,Log unit,,-,OC(=O)c1ccc(cc1)Br,
OC1=CC=C(Br)C=C1,-,R932848,M3624,-,-,4-bromophenol,Koerner,charochkina,A3555,12767145,-,-,9.34,Log unit,,-,Oc1ccc(cc1)Br,
OC(=O)C1=C(C=C(Cl)C=C1)C(O)=O,-,R932849,M65057,-,-,"4-CHLORO-1,2-PHTHALICACID",Koerner,charochkina,A3555,12767145,-,-,1.6,Log unit,,-,OC(=O)c1c(ccc(c1)Cl)C(=O)O,
OC1=C(C=C(Cl)C=C1N(=O)=O)N(=O)=O,-,R932850,M17894,-,-,"4-CHLORO-2,6-DINITROPHENOL",Koerner,charochkina,A3555,12767145,-,-,2.97,Log unit,,-,Oc1c(cc(cc1N(=O)=O)Cl)N(=O)=O,
OC1=CC=C(Cl)C=C1N(=O)=O,-,R932851,M7660,-,-,4-chloro-2-nitrophenol,Koerner,charochkina,A3555,12767145,-,-,6.48,Log unit,,-,Oc1c(cc(cc1)Cl)N(=O)=O,
CC1=C(Cl)C=CC(O)=C1,-,R932852,M1312,-,-,4-Chloro-3-methylphenol,Koerner,charochkina,A3555,12767145,-,-,9.55,Log unit,,-,Oc1ccc(c(C)c1)Cl,
OC(=O)C1=CC=C(Cl)C=C1,-,R932853,M13178,-,-,4-CHLOROBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,3.99,Log unit,,-,OC(=O)c1ccc(cc1)Cl,
OC(=O)CCCCl,-,R932854,M4571,-,-,4-CHLOROBUTANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.5,Log unit,,-,OC(=O)CCCCl,
OC(=O)\C=C\C1=CC=C(Cl)C=C1,-,R932855,M51760,-,-,4-CHLOROCINNAMICACID,Koerner,charochkina,A3555,12767145,-,-,4.41,Log unit,,-,OC(=O)C=Cc1ccc(cc1)Cl,
OC1=CC=C(Cl)C=C1,-,R932856,M12688,-,-,4-Chlorophenol,Koerner,charochkina,A3555,12767145,-,-,9.43,Log unit,,-,Oc1ccc(cc1)Cl,
C[C@@H](OC1=CC=C(Cl)C=C1)C(O)=O,-,R932857,M124354,-,-,4-CHLOROPHENOXY-2-METHYLACETICACID,Koerner,charochkina,A3555,12767145,-,-,3.26,Log unit,,-,OC(=O)C(Oc1ccc(cc1)Cl)C,
OC(=O)COC1=CC=C(Cl)C=C1,-,R932858,M10518,-,-,4-CHLOROPHENOXYACETICACID,Koerner,charochkina,A3555,12767145,-,-,3.1,Log unit,,-,OC(=O)COc1ccc(cc1)Cl,
OC(=O)CC1=CC=C(Cl)C=C1,-,R932859,M1263,-,-,4-CHLOROPHENYLACETICACID,Koerner,charochkina,A3555,12767145,-,-,4.19,Log unit,,-,OC(=O)Cc1ccc(cc1)Cl,
SC1=CC=C(Cl)C=C1,-,R932860,M18573,-,-,4-Chlorothiophenol,Koerner,charochkina,A3555,12767145,-,-,5.9,Log unit,,-,Sc1ccc(cc1)Cl,Thiophenol
OC(=O)C1=CC=C(C=C1)C#N,-,R932861,M60,-,-,4-CYANOBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,3.55,Log unit,,-,OC(=O)c1ccc(C#N)cc1,
OC(=O)CCCC#N,-,R932862,M124355,-,-,4-CYANOBUTANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.44,Log unit,,-,OC(=O)CCCC#N,
OC(=O)CCCC1CCCCC1,-,R932863,M70911,-,-,4-CYCLOHEXYLBUTANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.95,Log unit,,-,OC(=O)CCCC1CCCCC1,
CCC1=CC=C(C=C1)C(O)=O,-,R932864,M22614,-,-,4-ETHYLBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,4.35,Log unit,,-,OC(=O)c1ccc(cc1)CC,
CCC1=CC=C(O)C=C1,-,R932865,M4171,-,-,4-Ethylphenol,Koerner,charochkina,A3555,12767145,-,-,10,Log unit,,-,Oc1ccc(cc1)CC,
CCC1=CC=C(CC(O)=O)C=C1,-,R932866,M33301,-,-,4-ETHYLPHENYLACETICACID,Koerner,charochkina,A3555,12767145,-,-,4.37,Log unit,,-,OC(=O)Cc1ccc(cc1)CC,
OC(=O)C1=CC=C(F)C=C1,-,R932867,M659,-,-,4-FLUOROBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,4.14,Log unit,,-,OC(=O)c1ccc(cc1)F,
OC1=CC=C(F)C=C1,-,R932868,M9737,-,-,4-fluorophenol,Koerner,charochkina,A3555,12767145,-,-,9.89,Log unit,,-,Oc1ccc(cc1)F,
OC(=O)COC1=CC=C(F)C=C1,-,R932869,M13985,-,-,4-FLUOROPHENOXYACETICACID,Koerner,charochkina,A3555,12767145,-,-,3.13,Log unit,,-,OC(=O)COc1ccc(cc1)F,
OC(=O)CC1=CC=C(F)C=C1,-,R932870,M6745,-,-,4-FLUOROPHENYLACETICACID,Koerner,charochkina,A3555,12767145,-,-,4.25,Log unit,,-,OC(=O)Cc1ccc(cc1)F,
COC1=CC(C=O)=CC=C1O,-,R932871,M7075,-,-,4-Hydroxy-3-methoxybenzaldehyde,Koerner,charochkina,A3555,12767145,-,-,7.4,Log unit,,-,Oc1c(cc(cc1)C=O)OC,
COC1=CC(=CC=C1O)C(O)=O,-,R932872,M12372,-,-,4-HYDROXY-3-METHOXYBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,4.36,Log unit,,-,OC(=O)c1cc(c(cc1)O)OC,
C[C@@H](I)C(O)=O,-,R932673,M124305,-,-,2-IODOPROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,3.11,Log unit,,-,OC(=O)C(C)I,
CC(C)C1=CC=CC=C1C(O)=O,-,R932674,M26883,-,-,2-ISOPROPYLBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,3.64,Log unit,,-,OC(=O)c1c(cccc1)C(C)C,
CC[C@@H](S)C(O)=O,-,R932675,M124306,-,-,2-MERCAPTOBUTANOICACID,Koerner,charochkina,A3555,12767145,-,-,3.53,Log unit,,-,OC(=O)C(CC)S,
OCCS,-,R932676,M17223,-,-,2-mercaptoethanol,Koerner,charochkina,A3555,12767145,-,-,9.88,Log unit,,-,SCCO,
NCCS,-,R932677,M17222,-,-,2-Mercaptoethylamine,Koerner,charochkina,A3555,12767145,-,-,8.27,Log unit,,-,SCCN,
C[C@H](S)C(O)=O,-,R932678,M124307,-,-,2-MERCAPTOPROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.32,Log unit,,-,OC(=O)C(C)S,
COC1=CC(CC=C)=CC=C1O,-,R932679,M9970,-,-,2-Methoxy-4-(2-propenyl)phenol,Koerner,charochkina,A3555,12767145,-,-,10,Log unit,,-,Oc1ccc(cc1OC)CC=C,
COC1=CC=CC=C1C(O)=O,-,R932680,M4478,-,-,2-METHOXYBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,4.09,Log unit,,-,OC(=O)c1c(cccc1)OC,
COC1=CC=CC=C1O,-,R932681,M6159,-,-,2-Methoxyphenol,Koerner,charochkina,A3555,12767145,-,-,9.99,Log unit,,-,Oc1ccccc1OC,
CC1=C(C(O)=O)C2=C(C=CC=C2)C=C1,-,R932682,M69770,-,-,2-METHYL-1-NAPHTHOICACID,Koerner,charochkina,A3555,12767145,-,-,3.11,Log unit,,-,OC(=O)c1c(ccc2ccccc12)C,
CCC(C)(C)S,-,R932683,M25589,-,-,2-METHYL-2-BUTANETHIOL,Koerner,charochkina,A3555,12767145,-,-,11.35,Log unit,,-,SC(CC)(C)C,
CC(C)(C)S,-,R932684,M17408,-,-,2-METHYL-2-PROPANETHIOL,Koerner,charochkina,A3555,12767145,-,-,11.2,Log unit,,-,SC(C)(C)C,
CC1=C(C=C(C=C1C(O)=O)N(=O)=O)N(=O)=O,-,R932685,M83260,-,-,"2-METHYL-3,5-DINITROBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,2.97,Log unit,,-,OC(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)C,
CC1=CC=CC(=C1C(O)=O)N(=O)=O,-,R932686,M114296,-,-,2-METHYL-6-NITROBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,1.87,Log unit,,-,OC(=O)c1c(cccc1N(=O)=O)C,
CC1=C(C=CC=C1)C(O)=O,-,R932687,M14460,-,-,2-METHYLBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,3.9,Log unit,,-,OC(=O)c1ccccc1C,
CC[C@@H](C)C(O)=O,-,R932688,M67097,-,-,2-METHYLBUTANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.76,Log unit,,-,OC(=O)C(CC)C,
C[C@@H]1CCCCC1(CC(O)=O)CC(O)=O,-,R932689,M124308,-,-,"2-METHYLCYCLOHEXYL-1,1-DIACETICACID",Koerner,charochkina,A3555,12767145,-,-,3.53,Log unit,,-,OC(=O)CC1(C(CCCC1)C)CC(=O)O,
CCC[C@@H](C)C(O)=O,-,R932690,M124309,-,-,2-METHYLPENTANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.78,Log unit,,-,OC(=O)C(CCC)C,
CC(C)C(O)=O,-,R932691,M5785,-,-,2-METHYLPROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.85,Log unit,,-,OC(=O)C(C)C,
OC(=O)C1=CC2=C(C=CC=C2)C=C1,-,R932692,M18051,-,-,2-NAPHTHALENECARBOXYLICACID,Koerner,charochkina,A3555,12767145,-,-,4.16,Log unit,,-,OC(=O)c1cc2ccccc2cc1,
OC(=O)CC1=CC2=C(C=CC=C2)C=C1,-,R932693,M21911,-,-,2-NAPHTHYLACETICACID,Koerner,charochkina,A3555,12767145,-,-,4.26,Log unit,,-,OC(=O)Cc1cc2ccccc2cc1,
OC(=O)C1=CC=CC=C1N(=O)=O,-,R932694,M10447,-,-,2-nitrobenzoicacid,Koerner,charochkina,A3555,12767145,-,-,2.18,Log unit,,-,OC(=O)c1c(cccc1)N(=O)=O,
OC(=O)\C=C\C1=C(C=CC=C1)N(=O)=O,-,R932695,M51202,-,-,2-NITROCINNAMICACID,Koerner,charochkina,A3555,12767145,-,-,4.15,Log unit,,-,OC(=O)C=Cc1ccccc1N(=O)=O,
OC1=C(C=CC=C1)N(=O)=O,-,R932696,M4599,-,-,2-nitrophenol,Koerner,charochkina,A3555,12767145,-,-,7.22,Log unit,,-,Oc1c(cccc1)N(=O)=O,
OC(=O)CC1=C(C=CC=C1)N(=O)=O,-,R932697,M73349,-,-,2-NITROPHENYLACETICACID,Koerner,charochkina,A3555,12767145,-,-,4,Log unit,,-,OC(=O)Cc1c(cccc1)N(=O)=O,
CC(C)N(=O)=O,-,R932698,M2581,-,-,2-nitropropane,Koerner,charochkina,A3555,12767145,-,-,8.68,Log unit,,-,C(C)(C)N(=O)=O,
C[C@H](C(O)=O)N(=O)=O,-,R932699,M124310,-,-,2-NITROPROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,2.79,Log unit,,-,OC(=O)C(C)N(=O)=O,
OC(=O)CC(=O)C(O)=O,-,R932700,M20015,-,-,2-OXOBUTANEDIOICACID,Koerner,charochkina,A3555,12767145,-,-,2.56,Log unit,,-,OC(=O)C(=O)CC(=O)O,
CCC(=O)C(O)=O,-,R932701,M22248,-,-,2-OXOBUTANOICACID,Koerner,charochkina,A3555,12767145,-,-,2.5,Log unit,,-,OC(=O)C(=O)CC,
CC(=O)C(O)=O,-,R932702,M15229,-,-,2-OXOPROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,2.49,Log unit,,-,OC(=O)C(=O)C,
CC\C=C\C(O)=O,-,R932703,M13563,-,-,2-PENTENOICACID,Koerner,charochkina,A3555,12767145,-,-,4.7,Log unit,,-,OC(=O)C=CCC,
OC(=O)C1=C(OC2=CC=CC=C2)C=CC=C1,-,R932704,M8635,-,-,2-PHENOXYBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,3.53,Log unit,,-,OC(=O)c1ccccc1Oc1ccccc1,
OC(=O)C[C@](CC1=CC=CC=C1)(C(O)=O)C1=CC=CC=C1,-,R932705,M124311,-,-,2-PHENYL-2-BENZYLSUCCINICACID,Koerner,charochkina,A3555,12767145,-,-,3.69,Log unit,,-,OC(=O)C(CC(=O)O)(c1ccccc1)Cc1ccccc1,
OC1=C(C=CC=C1)C1=CC=CC=C1,-,R932706,M6249,-,-,2-phenylphenol,Koerner,charochkina,A3555,12767145,-,-,9.55,Log unit,,-,Oc1c(cccc1)c1ccccc1,
C[C@H](C(O)=O)C1=CC=CC=C1,-,R932707,M124312,-,-,2-PHENYLPROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.38,Log unit,,-,OC(=O)C(C)c1ccccc1,
C[C@H](C(O)=O)S(O)(=O)=O,-,R932708,M124313,-,-,2-SULFOPROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,1.99,Log unit,,-,OC(=O)C(C)S(=O)(=O)O,
CC(C)(C)C1=C(C=CC=C1)C(O)=O,-,R932709,M69231,-,-,2-T-BUTYLBENZOICACID,Koerner,charochkina,A3555,12767145,-,-,3.57,Log unit,,-,OC(=O)c1ccccc1C(C)(C)C,
CC(=O)C1=CC(O)=CC=C1,-,R932710,M6485,-,-,3'-Hydroxyacetophenone,Koerner,charochkina,A3555,12767145,-,-,9.19,Log unit,,-,Oc1cc(ccc1)C(=O)C,
COC1=CC=CC(OCC(O)=O)=C1,-,R932711,M146,-,-,3'-METHOXYPHENOXYACETICACID,Koerner,charochkina,A3555,12767145,-,-,3.14,Log unit,,-,OC(=O)COc1cccc(c1)OC,
O[C@H](C(O)=O)C(Cl)(Cl)Cl,-,R932712,M124314,-,-,"3,3,3-TRICHLOROLACTICACID",Koerner,charochkina,A3555,12767145,-,-,2.34,Log unit,,-,OC(=O)C(C(Cl)(Cl)Cl)O,
OC(=O)CC(F)(F)F,-,R932713,M124315,-,-,"3,3,3-TRIFLUOROPROPANOICACID",Koerner,charochkina,A3555,12767145,-,-,3.06,Log unit,,-,OC(=O)CC(F)(F)F,
OC(=O)C=C(F)F,-,R932714,M124316,-,-,"3,3-DIFLUOROACRYLICACID",Koerner,charochkina,A3555,12767145,-,-,3.17,Log unit,,-,OC(=O)C=C(F)F,
CC(C)(CC(O)=O)CC(O)=O,-,R932715,M2295,-,-,"3,3-DIMETHYLPENTANEDIOICACID",Koerner,charochkina,A3555,12767145,-,-,3.7,Log unit,,-,OC(=O)CC(CC(=O)O)(C)C,
OC(=O)CCC(CC(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,-,R932716,M124317,-,-,"3,3-DIPHENYLHEXANEDIOICACID",Koerner,charochkina,A3555,12767145,-,-,4.22,Log unit,,-,OC(=O)CC(c1ccccc1)(c1ccccc1)CCC(=O)O,
OC1=CC(Cl)=C(Cl)C(Cl)=C1,-,R932717,M22362,-,-,"3,4,5-TRICHLOROPHENOL",Koerner,charochkina,A3555,12767145,-,-,7.84,Log unit,,-,Oc1cc(Cl)c(Cl)c(Cl)c1,
OC(=O)C1=CC(O)=C(O)C(O)=C1,-,R932718,M6312,-,-,"3,4,5-TRIHYDROXYBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,4.19,Log unit,,-,OC(=O)c1cc(O)c(O)c(O)c1,
CC1=CC(O)=CC(C)=C1C,-,R932719,M2520,-,-,"3,4,5-Trimethylphenol",Koerner,charochkina,A3555,12767145,-,-,10.25,Log unit,,-,Oc1cc(C)c(C)c(C)c1,
OC1=CC(Cl)=C(Cl)C=C1,-,R932720,M12171,-,-,"3,4-Dichlorophenol",Koerner,charochkina,A3555,12767145,-,-,8.63,Log unit,,-,Oc1cc(c(cc1)Cl)Cl,
OC(=O)C1=CC=C(O)C(O)=C1,-,R932721,M18287,-,-,"3,4-DIHYDROXYBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,4.48,Log unit,,-,OC(=O)c1cc(c(cc1)O)O,
CC1=C(C)C2=C(N=C1)C(O)=CC=C2,-,R932722,M124318,-,-,"3,4-DIMETHYL-8-HYDROXYQUINOLINE",Koerner,charochkina,A3555,12767145,-,-,10.05,Log unit,,-,Oc1cccc2c(c(cnc12)C)C,
CC1=CC=C(C=C1C)C(O)=O,-,R932723,M22599,-,-,"3,4-DIMETHYLBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,4.41,Log unit,,-,OC(=O)c1cc(c(cc1)C)C,
CC1=C(C)C=C(O)C=C1,-,R932724,M13431,-,-,"3,4-Dimethylphenol",Koerner,charochkina,A3555,12767145,-,-,10.32,Log unit,,-,Oc1cc(c(cc1)C)C,
OC(=O)C1=CC=C(C(=C1)N(=O)=O)N(=O)=O,-,R932725,M21276,-,-,"3,4-DINITROBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,2.82,Log unit,,-,OC(=O)c1cc(c(cc1)N(=O)=O)N(=O)=O,
OC1=CC(=C(C=C1)N(=O)=O)N(=O)=O,-,R932726,M228,-,-,"3,4-dinitrophenol",Koerner,charochkina,A3555,12767145,-,-,5.42,Log unit,,-,Oc1cc(c(cc1)N(=O)=O)N(=O)=O,
NC1=CC(=CC(N)=C1)C(O)=O,-,R932727,M21388,-,-,"3,5-DIAMINOBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,5.3,Log unit,,-,OC(=O)c1cc(cc(c1)N)N,
OC1=CC(Br)=CC(Br)=C1,-,R932728,M22827,-,-,"3,5-DIBROMOPHENOL",Koerner,charochkina,A3555,12767145,-,-,8.06,Log unit,,-,Oc1cc(cc(c1)Br)Br,
OC1=CC(Cl)=CC(Cl)=C1,-,R932729,M11881,-,-,"3,5-Dichlorophenol",Koerner,charochkina,A3555,12767145,-,-,8.18,Log unit,,-,Oc1cc(cc(c1)Cl)Cl,
CCOC1=CC(OCC)=CC(O)=C1,-,R932730,M124319,-,-,"3,5-DIETHOXYPHENOL",Koerner,charochkina,A3555,12767145,-,-,9.37,Log unit,,-,Oc1cc(cc(c1)OCC)OCC,
OC(=O)C1=CC(O)=CC(O)=C1,-,R932731,M18271,-,-,"3,5-DIHYDROXYBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,4.04,Log unit,,-,OC(=O)c1cc(cc(c1)O)O,
OC1=CC(I)=CC(I)=C1,-,R932732,M124320,-,-,"3,5-DIIODOPHENOL",Koerner,charochkina,A3555,12767145,-,-,8.1,Log unit,,-,Oc1cc(cc(c1)I)I,
COC1=CC(OC)=CC(O)=C1,-,R932733,M13153,-,-,"3,5-Dimethoxyphenol",Koerner,charochkina,A3555,12767145,-,-,9.35,Log unit,,-,Oc1cc(cc(c1)OC)OC,
CC1=CC(O)=CC(C)=C1C#N,-,R932734,M124321,-,-,"3,5-DIMETHYL-4-CYANOPHENOL",Koerner,charochkina,A3555,12767145,-,-,8.21,Log unit,,-,Oc1cc(c(c(c1)C)C#N)C,
CC1=CC(O)=CC(C)=C1N(=O)=O,-,R932735,M124322,-,-,"3,5-DIMETHYL-4-NITROPHENOL",Koerner,charochkina,A3555,12767145,-,-,8.24,Log unit,,-,Oc1cc(c(c(c1)C)N(=O)=O)C,
CC1=CC(=CC(C)=C1)C(O)=O,-,R932736,M20932,-,-,"3,5-DIMETHYLBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,4.3,Log unit,,-,OC(=O)c1cc(cc(c1)C)C,
CC1=CC(O)=CC(C)=C1,-,R932737,M10784,-,-,"3,5-Dimethylphenol",Koerner,charochkina,A3555,12767145,-,-,10.15,Log unit,,-,Oc1cc(cc(c1)C)C,
OC(=O)C1=CC(=CC(=C1)N(=O)=O)N(=O)=O,-,R932738,M18281,-,-,"3,5-DINITROBENZOICACID",Koerner,charochkina,A3555,12767145,-,-,2.85,Log unit,,-,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,
OC1=CC(=CC(=C1)N(=O)=O)N(=O)=O,-,R932739,M10996,-,-,"3,5-Dinitrophenol",Koerner,charochkina,A3555,12767145,-,-,6.73,Log unit,,-,Oc1cc(cc(c1)N(=O)=O)N(=O)=O,
OC(=O)C1=C(C(O)=O)C(Cl)=CC=C1Cl,-,R932740,M124323,-,-,"3,6-DICHLOROPHTHALICACID",Koerner,charochkina,A3555,12767145,-,-,1.46,Log unit,,-,OC(=O)c1c(ccc(c1C(=O)O)Cl)Cl,
OC(=O)CCC1=CC=CC=C1Cl,-,R932741,M124324,-,-,3-(2'-CHLOROPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.58,Log unit,,-,OC(=O)CCc1ccccc1Cl,
COC1=CC=CC=C1CCC(O)=O,-,R932742,M77047,-,-,3-(2'-METHOXYPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.8,Log unit,,-,OC(=O)CCc1c(cccc1)OC,
OC(=O)CCC1=CC=CC=C1N(=O)=O,-,R932743,M70523,-,-,3-(2'-NITROPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.5,Log unit,,-,OC(=O)CCc1ccccc1N(=O)=O,
CC1=C(CCC(O)=O)C=CC=C1,-,R932744,M124325,-,-,3-(2-METHYLPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.66,Log unit,,-,OC(=O)CCc1c(cccc1)C,
OC(=O)CCC1=CC=CC(Cl)=C1,-,R932745,M124326,-,-,3-(3'-CHLOROPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.59,Log unit,,-,OC(=O)CCc1cccc(c1)Cl,
COC1=CC(CCC(O)=O)=CC=C1,-,R932746,M112667,-,-,3-(3'-METHOXYPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.65,Log unit,,-,OC(=O)CCc1cc(ccc1)OC,
CC1=CC=CC(CCC(O)=O)=C1,-,R932747,M124327,-,-,3-(3-METHYLPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.68,Log unit,,-,OC(=O)CCc1cc(ccc1)C,
OC(=O)CCC1=CC=C(Cl)C=C1,-,R932748,M124328,-,-,3-(4'-CHLOROPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.61,Log unit,,-,OC(=O)CCc1ccc(cc1)Cl,
COC1=CC=C(CCC(O)=O)C=C1,-,R932749,M25967,-,-,3-(4'-METHOXYPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.69,Log unit,,-,OC(=O)CCc1ccc(cc1)OC,
OC(=O)CCC1=CC=C(C=C1)N(=O)=O,-,R932750,M124329,-,-,3-(4'-NITROPHENYL)PROPANOICACID,Koerner,charochkina,A3555,12767145,-,-,4.47,Log unit,,-,OC(=O)CCc1ccc(cc1)N(=O)=O,
