"SMILES","CASRN","RECORDID","MOLECULEID","EXTERNALID","N","NAME","NAME","INTRODUCER","MODIFIER","ARTICLEID","PUBMEDID","PAGE","TABLE","pKa (smiles as ob. cond.) {measured}","UNIT {pKa (smiles as ob. cond.)}","pKa (smiles as ob. cond.) {measured, converted}","UNIT {pKa (smiles as ob. cond.)}","Temperature","UNIT {Temperature}","Ionizable centre (smiles)","groupsAndICs","AtomNR of IC","IC group given","IC smiles given","MultiGroupDetection","IC group detected","pKa predicted value","UNIT {pKa predicted value}","IC index predicted","pKa predicted value 2","UNIT {pKa predicted value 2}","COMMENTS","INCHI_KEY"
"N[C@@H](CC(O)=O)C(O)=O","-","R933386","M50477","-","-","ASPARTICACID2","-","Koerner","charochkina","A3555","12767145","-","-","9.9","Log unit","9.9","Log unit","","-","NC(CC(=O)O)C(=O)O","","","","","","","9.62","Log unit","0","9.6142","Log unit","-","CKLJMWTZIZZHCS-REOHCLBHSA"
"C[C@H](N)C(=O)N[C@@H](CC1=CN=CN1)C(O)=O","-","R933387","M124368","-","-","B-ALANYLHISTIDINE3","-","Koerner","charochkina","A3555","12767145","-","-","6.86","Log unit","6.86","Log unit","","-","n1cc(CC(NC(=O)C(N)C)C(=O)O)[nH]c1","","","","","","","6.919","Log unit","0","6.741","Log unit","-","XZWXFWBHYRFLEF-FSPLSTOPSA"
"NC1=CC=C(C=C1)C1=CC=C(N)C=C1","-","R933388","M3760","-","-","Benzidine","-","Koerner","charochkina","A3555","12767145","-","-","4.7","Log unit","4.7","Log unit","","-","Nc1ccc(cc1)c1ccc(cc1)N","","","","","","","4.074","Log unit","0","4.7255","Log unit","-","HFACYLZERDEVSX-UHFFFAOYSA"
"N1C=NC2=C1C=CC=C2","-","R933389","M4217","-","-","Benzimidazole","-","Koerner","charochkina","A3555","12767145","-","-","5.53","Log unit","5.53","Log unit","","-","n1c[nH]c2ccccc12","","","","","","","5.558","Log unit","0","5.7921","Log unit","-","HYZJCKYKOHLVJF-UHFFFAOYSA"
"NCC1=CC=CC=C1","-","R933390","M12270","-","-","benzylamine","-","Koerner","charochkina","A3555","12767145","-","-","9.35","Log unit","9.35","Log unit","","-","NCc1ccccc1","","","","","","","9.259","Log unit","7","9.5077","Log unit","-","WGQKYBSKWIADBV-UHFFFAOYSA"
"CCCCN","-","R933391","M3999","-","-","Butylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.64","Log unit","10.64","Log unit","","-","NCCCC","","","","","","","10.537","Log unit","0","10.2058","Log unit","-","HQABUPZFAYXKJW-UHFFFAOYSA"
"CCCCNC","-","R933392","M9020","-","-","Butylmethylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.9","Log unit","10.9","Log unit","","-","N(C)CCCC","","","","","","","10.367","Log unit","0","10.545","Log unit","-","QCOGKXLOEWLIDC-UHFFFAOYSA"
"NC1CCCCC1","-","R933393","M8396","-","-","CYCLOHEXYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","10.64","Log unit","10.64","Log unit","","-","NC1CCCCC1","","","","","","","10.795","Log unit","3","10.4548","Log unit","-","PAFZNILMFXTMIY-UHFFFAOYSA"
"NC1CCCC1","-","R933394","M7353","-","-","Cyclopentylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.65","Log unit","10.65","Log unit","","-","NC1CCCC1","","","","","","","10.676","Log unit","0","10.4548","Log unit","-","NISGSNTVMOOSJQ-UHFFFAOYSA"
"NC1CC1","-","R933395","M23547","-","-","Cyclopropylamine","-","Koerner","charochkina","A3555","12767145","-","-","9.1","Log unit","9.1","Log unit","","-","NC1CC1","","","","","","","10.707","Log unit","3","10.0601","Log unit","-","HTJDQJBWANPRPF-UHFFFAOYSA"
"N[C@@H](CS)C(O)=O","-","R933396","M50448","-","-","CYSTEINE2","-","Koerner","charochkina","A3555","12767145","-","-","10.7","Log unit","10.7","Log unit","","-","SCC(N)C(=O)O","","","","","","","10.191","Log unit","2","10.1719","Log unit","-","XUJNEKJLAYXESH-REOHCLBHSA"
"COCCNCCOC","-","R933397","M65426","-","-","DI(2-METHOXYETHYL)AMINE","-","Koerner","charochkina","A3555","12767145","-","-","9.51","Log unit","9.51","Log unit","","-","N(CCOC)CCOC","","","","","","","8.308","Log unit","0","9.0801","Log unit","-","IBZKBSXREAQDTO-UHFFFAOYSA"
"CCOCCNCCOCC","-","R933398","M124474","-","-","DI(ETHOXYETHYL)AMINE","-","Koerner","charochkina","A3555","12767145","-","-","8.47","Log unit","8.47","Log unit","","-","N(CCOCC)CCOCC","","","","","","","9.593","Log unit","0","9.0789","Log unit","-","QDZOFZFDBDYWJX-UHFFFAOYSA"
"CC[C@H](C)N[C@@H](C)CC","-","R933399","M124475","-","-","DI-S-BUTYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","10.91","Log unit","10.91","Log unit","","-","N(C(CC)C)C(CC)C","","","","","","","10.955","Log unit","0","10.9346","Log unit","-","OBYVIBDTOCAXSN-YUMQZZPRSA"
"C=CCNCC=C","-","R933400","M2392","-","-","diallylamine","-","Koerner","charochkina","A3555","12767145","-","-","9.29","Log unit","9.29","Log unit","","-","N(CC=C)CC=C","","","","","","","9.014","Log unit","0","9.1563","Log unit","-","DYUWTXWIYMHBQS-UHFFFAOYSA"
"C(NCC1=CC=CC=C1)C1=CC=CC=C1","-","R933401","M18459","-","-","Dibenzylamine","-","Koerner","charochkina","A3555","12767145","-","-","8.52","Log unit","8.52","Log unit","","-","N(Cc1ccccc1)Cc1ccccc1","","","","","","","7.427","Log unit","0","9.1212","Log unit","-","BWLUMTFWVZZZND-UHFFFAOYSA"
"CCCCNCCCC","-","R933402","M5214","-","-","DIBUTYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","11.25","Log unit","11.25","Log unit","","-","N(CCCC)CCCC","","","","","","","10.46","Log unit","0","10.7504","Log unit","-","JQVDAXLFBXTEQA-UHFFFAOYSA"
"C1CCC(CC1)NC1CCCCC1","-","R933403","M18386","-","-","DICYCLOHEXYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","11.25","Log unit","11.25","Log unit","","-","N(C1CCCCC1)C1CCCCC1","","","","","","","11.05","Log unit","0","11.1151","Log unit","-","XBPCUCUWBYBCDP-UHFFFAOYSA"
"C1CCC(C1)NC1CCCC1","-","R933404","M124476","-","-","DICYCLOPENTYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","10.93","Log unit","10.93","Log unit","","-","N(C1CCCC1)C1CCCC1","","","","","","","11.01","Log unit","0","10.9878","Log unit","-","FUUUBHCENZGYJA-UHFFFAOYSA"
"CCCCCCCCCCCCNCCCCCCCCCCCC","-","R933405","M72201","-","-","Didodecylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.99","Log unit","10.99","Log unit","","-","N(CCCCCCCCCCCC)CCCCCCCCCCCC","","","","","","","10.692","Log unit","0","10.7496","Log unit","-","MJCJUDJQDGGKOX-UHFFFAOYSA"
"OCCNCCO","-","R933406","M13983","-","-","Diethanolamine","-","Koerner","charochkina","A3555","12767145","-","-","8.88","Log unit","8.88","Log unit","","-","N(CCO)CCO","","","","","","","8.693","Log unit","0","9.2578","Log unit","-","ZBCBWPMODOFKDW-UHFFFAOYSA"
"CCNCC","-","R933407","M3990","-","-","Diethylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.8","Log unit","10.8","Log unit","","-","N(CC)CC","","","","","","","10.667","Log unit","0","10.5817","Log unit","-","HPNMFZURTQLUMO-UHFFFAOYSA"
"CCN(C)CC","-","R933408","M3374","-","-","Diethylmethylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.43","Log unit","10.43","Log unit","","-","N(CC)(CC)C","","","","","","","10.593","Log unit","0","9.9725","Log unit","-","GNVRJGIVDSQCOP-UHFFFAOYSA"
"CCCCCCNCCCCCC","-","R933409","M8909","-","-","DIHEXYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","11.0","Log unit","11.0","Log unit","","-","N(CCCCCC)CCCCCC","","","","","","","10.799","Log unit","0","10.7496","Log unit","-","PXSXRABJBXYMFT-UHFFFAOYSA"
"CNC","-","R933410","M19196","-","-","DIMETHYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","10.77","Log unit","10.77","Log unit","","-","N(C)C","","","","","","","10.155","Log unit","0","10.5226","Log unit","-","ROSDSFDQCJNGOL-UHFFFAOYSA"
"N(C1=CC=CC=C1)C1=CC=CC=C1","-","R933411","M2076","-","-","diphenylamine","-","Koerner","charochkina","A3555","12767145","-","-","0.9","Log unit","0.9","Log unit","","-","N(c1ccccc1)c1ccccc1","","","","","","","2.388","Log unit","0","0.7829","Log unit","-","DMBHHRLKUKUOEG-UHFFFAOYSA"
"CCCNCCC","-","R933412","M12204","-","-","dipropylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.91","Log unit","10.91","Log unit","","-","N(CCC)CCC","","","","","","","10.584","Log unit","0","10.7652","Log unit","-","WEHWNAOGRSTTBQ-UHFFFAOYSA"
"CCOC(=O)C1=CC=CN=C1","-","R933413","M12789","-","-","ETHYL3-PYRIDINECARBOXYLATE","-","Koerner","charochkina","A3555","12767145","-","-","3.35","Log unit","3.35","Log unit","","-","n1cc(ccc1)C(=O)OCC","","","","","","","3.21","Log unit","0","3.2432","Log unit","-","XBLVHTDFJBKJLG-UHFFFAOYSA"
"CCOC(=O)C1=CC=NC=C1","-","R933414","M6651","-","-","ETHYL4-PYRIDINECARBOXYLATE","-","Koerner","charochkina","A3555","12767145","-","-","3.45","Log unit","3.45","Log unit","","-","n1ccc(cc1)C(=O)OCC","","","","","","","6.454","Log unit","0","3.4321","Log unit","-","MCRPKBUFXAKDKI-UHFFFAOYSA"
"CCN","-","R933415","M9452","-","-","Ethylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.63","Log unit","10.63","Log unit","","-","NCC","","","","","","","10.533","Log unit","0","10.2262","Log unit","-","QUSNBJAOOMFDIB-UHFFFAOYSA"
"[H]N=CC","-","R933416","M1012566","-","-","Ethylenimine","-","Koerner","charochkina","A3555","12767145","-","-","8.04","Log unit","8.04","Log unit","","-","N=CC","","","","","","","6.352","Log unit","0","10.9771","Log unit","-","MPAYEWNVIPXRDP-NSCUHMNNSA"
"CCN1CCCC1","-","R933417","M31856","-","-","ETHYLPYRROLIDINE","-","Koerner","charochkina","A3555","12767145","-","-","10.43","Log unit","10.43","Log unit","","-","N1(CCCC1)CC","","","","","","","10.645","Log unit","0","10.3123","Log unit","-","ONQBOTKLCMXPOF-UHFFFAOYSA"
"N[C@@H](CCC(O)=O)C(O)=O","-","R933418","M50478","-","-","GLUTAMICACID2","-","Koerner","charochkina","A3555","12767145","-","-","9.47","Log unit","9.47","Log unit","","-","NC(CCC(=O)O)C(=O)O","","","","","","","9.93","Log unit","0","9.5362","Log unit","-","WHUUTDBJXJRKMK-VKHMYHEASA"
"N[C@@H](CCC(N)=O)C(O)=O","-","R933419","M14048","-","-","GLUTAMINE2","-","Koerner","charochkina","A3555","12767145","-","-","9.13","Log unit","9.13","Log unit","","-","NC(CCC(=O)N)C(=O)O","","","","","","","9.155","Log unit","0","9.3121","Log unit","-","ZDXPYRJPNDTMRX-VKHMYHEASA"
"NCC(O)=O","-","R933420","M1956","-","-","GLYCINE2","-","Koerner","charochkina","A3555","12767145","-","-","9.78","Log unit","9.78","Log unit","","-","NCC(=O)O","","","","","","","9.705","Log unit","0","9.2403","Log unit","-","DHMQDGOQFOQNFH-UHFFFAOYSA"
"N[C@@H](CC1=CN=CN1)C(O)=O","-","R933421","M3940","-","-","HISTIDINE2","-","Koerner","charochkina","A3555","12767145","-","-","9.33","Log unit","9.33","Log unit","","-","NC(Cc1[nH]cnc1)C(=O)O","","","","","","","10.619","Log unit","0","9.4371","Log unit","-","HNDVDQJCIGZPNO-YFKPBYRVSA"
"N[C@@H](CC1=CN=CN1)C(O)=O","-","R933422","M3940","-","-","HISTIDINE3","-","Koerner","charochkina","A3555","12767145","-","-","6.04","Log unit","6.04","Log unit","","-","n1cc(CC(N)C(=O)O)[nH]c1","","","","","","","7.26","Log unit","10","6.6131","Log unit","-","HNDVDQJCIGZPNO-YFKPBYRVSA"
"N1C=CN=C1","-","R933423","M9590","-","-","Imidazole","-","Koerner","charochkina","A3555","12767145","-","-","6.95","Log unit","6.95","Log unit","","-","n1c[nH]cc1","","","","","","","6.871","Log unit","0","6.9671","Log unit","-","RAXXELZNTBOGNW-UHFFFAOYSA"
"N1C=CN=C1","-","R933424","M9590","-","-","IMMIDAZOLE","-","Koerner","charochkina","A3555","12767145","-","-","6.99","Log unit","6.99","Log unit","","-","n1c[nH]cc1","","","","","","","6.904","Log unit","0","6.9671","Log unit","-","RAXXELZNTBOGNW-UHFFFAOYSA"
"C1CC2=C(N1)C=CC=C2","-","R933425","M6349","-","-","indoline","-","Koerner","charochkina","A3555","12767145","-","-","4.9","Log unit","4.9","Log unit","","-","N1CCc2ccccc12","","","","","","","5.319","Log unit","0","4.6132","Log unit","-","LPAGFVYQRIESJQ-UHFFFAOYSA"
"CC(C)CN","-","R933426","M5495","-","-","Isobutylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.41","Log unit","10.41","Log unit","","-","NCC(C)C","","","","","","","10.464","Log unit","0","10.2366","Log unit","-","KDSNLYIMUZNERS-UHFFFAOYSA"
"CC[C@H](C)[C@H](N)C(O)=O","-","R933427","M138","-","-","ISOLEUCINE2","-","Koerner","charochkina","A3555","12767145","-","-","9.76","Log unit","9.76","Log unit","","-","NC(C(C)CC)C(=O)O","","","","","","","10.035","Log unit","0","9.5913","Log unit","-","AGPKZVBTJJNPAG-WHFBIAKZSA"
"CC(C)N","-","R933428","M5061","-","-","Isopropylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.64","Log unit","10.64","Log unit","","-","NC(C)C","","","","","","","10.743","Log unit","0","10.4283","Log unit","-","JJWLVOIRVHMVIS-UHFFFAOYSA"
"C1=CC2=C(C=C1)C=NC=C2","-","R933429","M536","-","-","isoquinoline","-","Koerner","charochkina","A3555","12767145","-","-","5.4","Log unit","5.4","Log unit","","-","n1cc2ccccc2cc1","","","","","","","6.317","Log unit","0","5.2623","Log unit","-","AWJUIBRHMBBTKR-UHFFFAOYSA"
"CC(C)C[C@H](N)C(O)=O","-","R933430","M9909","-","-","LEUCINE2","-","Koerner","charochkina","A3555","12767145","-","-","9.74","Log unit","9.74","Log unit","","-","NC(CC(C)C)C(=O)O","","","","","","","10.338","Log unit","0","9.519","Log unit","-","ROHFNLRQFUQHCH-YFKPBYRVSA"
"NCCCC[C@H](N)C(O)=O","-","R933431","M5499","-","-","LYSINE2","-","Koerner","charochkina","A3555","12767145","-","-","9.06","Log unit","9.06","Log unit","","-","NC(CCCCN)C(=O)O","","","","","","","10.287","Log unit","0","9.4438","Log unit","-","KDXKERNSBIXSRK-YFKPBYRVSA"
"NCCCC[C@H](N)C(O)=O","-","R933432","M5499","-","-","LYSINE3","-","Koerner","charochkina","A3555","12767145","-","-","10.54","Log unit","10.54","Log unit","","-","NCCCCC(N)C(=O)O","","","","","","","10.643","Log unit","2","10.2881","Log unit","-","KDXKERNSBIXSRK-YFKPBYRVSA"
"CC1=CC=CC(N)=C1","-","R933433","M5064","-","-","m-Toluidine","-","Koerner","charochkina","A3555","12767145","-","-","4.71","Log unit","4.71","Log unit","","-","Nc1cc(ccc1)C","","","","","","","4.583","Log unit","0","4.8611","Log unit","-","JJYPMNFTHPTTDI-UHFFFAOYSA"
"CSCC[C@H](N)C(O)=O","-","R933434","M2553","-","-","METHIONINE2","-","Koerner","charochkina","A3555","12767145","-","-","9.28","Log unit","9.28","Log unit","","-","NC(CCSC)C(=O)O","","","","","","","10.012","Log unit","0","9.5023","Log unit","-","FFEARJCKVFRZRR-BYPYZUCNSA"
"COC(=O)CN","-","R933435","M67220","-","-","METHOXYCARBONYLMETHYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","7.66","Log unit","7.66","Log unit","","-","NCC(=O)OC","","","","","","","8.411","Log unit","0","7.0898","Log unit","-","KQSSATDQUYCRGS-UHFFFAOYSA"
"CN","-","R933436","M636","-","-","Methylamine","-","Koerner","charochkina","A3555","12767145","-","-","10.62","Log unit","10.62","Log unit","","-","NC","","","","","","","10.325","Log unit","0","10.081","Log unit","-","BAVYZALUXZFZLV-UHFFFAOYSA"
"C1COCCN1","-","R933437","M13655","-","-","morpholine","-","Koerner","charochkina","A3555","12767145","-","-","8.49","Log unit","8.49","Log unit","","-","N1CCOCC1","","","","","","","7.179","Log unit","0","8.5055","Log unit","-","YNAVUWVOSKDBBP-UHFFFAOYSA"
"CN1CCN(C)CC1","-","R933438","M18574","-","-","N,N'-dimethylpiperazine","-","Koerner","charochkina","A3555","12767145","-","-","8.54","Log unit","8.54","Log unit","","-","N1(CCN(CC1)C)C","","","","","","","9.841","Log unit","0","8.8748","Log unit","-","RXYPXQSKLGGKOL-UHFFFAOYSA"
"CCN(CC)C1=CC=CC=C1C","-","R933439","M22324","-","-","N,N-Diethyl-o-toluidine","-","Koerner","charochkina","A3555","12767145","-","-","7.18","Log unit","7.18","Log unit","","-","N(c1ccccc1C)(CC)CC","","","","","","","6.296","Log unit","0","6.0332","Log unit","-","YQYUUNRAPYPAPC-UHFFFAOYSA"
"CCN(CC)C1=CC=CC=C1","-","R933440","M3195","-","-","n,n-diethylaniline","-","Koerner","charochkina","A3555","12767145","-","-","6.56","Log unit","6.56","Log unit","","-","N(c1ccccc1)(CC)CC","","","","","","","6.588","Log unit","0","5.8603","Log unit","-","GGSUCNLOZRCGPQ-UHFFFAOYSA"
"CCN(CC)CC1=CC=CC=C1","-","R933441","M67717","-","-","N,N-DIETHYLBENZYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","9.48","Log unit","9.48","Log unit","","-","N(CC)(CC)Cc1ccccc1","","","","","","","9.181","Log unit","0","9.54","Log unit","-","ZWRDBWDXRLPESY-UHFFFAOYSA"
"CCN(CC)CCN","-","R933442","M18320","-","-","N,N-Diethylethylenediamine","-","Koerner","charochkina","A3555","12767145","-","-","10.46","Log unit","10.46","Log unit","","-","N(CC)(CC)CCN","","","","","","","9.934","Log unit","0","9.894","Log unit","-","UDGSVBYJWHOHNN-UHFFFAOYSA"
"CN(C)C1=CC(C)=CC=C1","-","R933443","M1703","-","-","N,N-dimethyl-m-toluidine","-","Koerner","charochkina","A3555","12767145","-","-","5.34","Log unit","5.34","Log unit","","-","N(c1cc(ccc1)C)(C)C","","","","","","","5.485","Log unit","2","5.1533","Log unit","-","CWOMTHDOJCARBY-UHFFFAOYSA"
"CN(C)C1=CC=CC=C1C","-","R933444","M4926","-","-","N,N-Dimethyl-o-toluidine","-","Koerner","charochkina","A3555","12767145","-","-","5.86","Log unit","5.86","Log unit","","-","N(c1ccccc1C)(C)C","","","","","","","4.914","Log unit","0","5.1856","Log unit","-","JDEJGVSZUIJWBM-UHFFFAOYSA"
"CN(C)C1=CC=C(C)C=C1","-","R933445","M3619","-","-","N,N-Dimethyl-p-toluidine","-","Koerner","charochkina","A3555","12767145","-","-","5.63","Log unit","5.63","Log unit","","-","N(c1ccc(cc1)C)(C)C","","","","","","","5.873","Log unit","0","5.4554","Log unit","-","GYVGXEWAOAAJEU-UHFFFAOYSA"
"CN(C)C1CCCCC1","-","R933446","M18267","-","-","N,N-Dimethylaminocyclohexane","-","Koerner","charochkina","A3555","12767145","-","-","10.72","Log unit","10.72","Log unit","","-","N(C1CCCCC1)(C)C","","","","","","","10.534","Log unit","0","10.2174","Log unit","-","SVYKKECYCPFKGB-UHFFFAOYSA"
"CN(C)C1=CC=CC=C1","-","R933447","M5099","-","-","n,n-dimethylaniline","-","Koerner","charochkina","A3555","12767145","-","-","5.15","Log unit","5.15","Log unit","","-","N(c1ccccc1)(C)C","","","","","","","5.266","Log unit","0","5.0246","Log unit","-","JLTDJTHDQAWBAV-UHFFFAOYSA"
"CN(C)CC1=CC=CC=C1","-","R933448","M13295","-","-","N,N-DIMETHYLBENZYLAMINE","-","Koerner","charochkina","A3555","12767145","-","-","9.02","Log unit","9.02","Log unit","","-","N(C)(C)Cc1ccccc1","","","","","","","9.171","Log unit","0","8.9883","Log unit","-","XXBDWLFCJWSEKW-UHFFFAOYSA"
"NCCNCCO","-","R933449","M18769","-","-","N-(2-Hydroxyethyl)ethylenediamine","-","Koerner","charochkina","A3555","12767145","-","-","10.12","Log unit","10.12","Log unit","","-","N(CCO)CCN","","","","","","","9.988","Log unit","1","9.6969","Log unit","-","LHIJANUOQQMGNT-UHFFFAOYSA"
"C[C@H](N)C(=O)NCC(O)=O","-","R933450","M124384","-","-","N-ALANYLGLYCINE2","-","Koerner","charochkina","A3555","12767145","-","-","8.11","Log unit","8.11","Log unit","","-","NC(C)C(=O)NCC(=O)O","","","","","","","8.182","Log unit","0","8.3889","Log unit","-","CXISPYVYMQWFLE-VKHMYHEASA"
"CCCCNCC(O)=O","-","R933451","M124385","-","-","N-BUTYLGLYCINE2","-","Koerner","charochkina","A3555","12767145","-","-","10.25","Log unit","10.25","Log unit","","-","N(CC(=O)O)CCCC","","","","","","","9.994","Log unit","0","10.5596","Log unit","-","RRWZZMHRVSMLCT-UHFFFAOYSA"
"CCNC1=CC=CC=C1C","-","R933452","M18116","-","-","N-Ethyl-o-toluidine","-","Koerner","charochkina","A3555","12767145","-","-","4.92","Log unit","4.92","Log unit","","-","N(c1ccccc1C)CC","","","","","","","5.412","Log unit","0","4.8564","Log unit","-","MWOUGPLLVVEUMM-UHFFFAOYSA"
"CCNC1=CC=CC=C1","-","R933453","M7977","-","-","n-ethylaniline","-","Koerner","charochkina","A3555","12767145","-","-","5.11","Log unit","5.11","Log unit","","-","N(c1ccccc1)CC","","","","","","","5.421","Log unit","0","4.9144","Log unit","-","OJGMBLNIHDZDGS-UHFFFAOYSA"
"CCN1CCOCC1","-","R933454","M18335","-","-","N-ETHYLMORPHOLINE","-","Koerner","charochkina","A3555","12767145","-","-","7.67","Log unit","7.67","Log unit","","-","N1(CCOCC1)CC","","","","","","","7.313","Log unit","0","7.778","Log unit","-","HVCNXQOWACZAFN-UHFFFAOYSA"
"CC(C)NC1=CC=CC=C1","-","R933455","M23587","-","-","N-ISOPROPYLANILINE","-","Koerner","charochkina","A3555","12767145","-","-","5.5","Log unit","5.5","Log unit","","-","N(c1ccccc1)C(C)C","","","","","","","6.138","Log unit","0","5.0801","Log unit","-","FRCFWPVMFJMNDP-UHFFFAOYSA"
"C[C@H](N)C(=O)N[C@@H](C)C(O)=O","-","R933456","M70446","-","-","N-L-ALANYL-D-ALANINE2","-","Koerner","charochkina","A3555","12767145","-","-","8.3","Log unit","8.3","Log unit","","-","NC(C)C(=O)NC(C)C(=O)O","","","","","","","8.113","Log unit","0","8.3886","Log unit","-","DEFJQIDDEAULHB-IMJSIDKUSA"
"CNC1=CC=CC2=C1C=CC=C2","-","R933457","M26491","-","-","N-Methyl-1-naphthylamine","-","Koerner","charochkina","A3555","12767145","-","-","3.7","Log unit","3.7","Log unit","","-","N(c1cccc2ccccc12)C","","","","","","","4.295","Log unit","0","4.2093","Log unit","-","AKEYUWUEAXIBTF-UHFFFAOYSA"
"CNC1=CC=CC=C1","-","R933458","M107","-","-","N-Methylaniline","-","Koerner","charochkina","A3555","12767145","-","-","4.4","Log unit","4.4","Log unit","","-","N(c1ccccc1)C","","","","","","","4.786","Log unit","0","4.6835","Log unit","-","AFBPFSWMIHJQDM-UHFFFAOYSA"
"CN1CCOCC1","-","R933459","M10411","-","-","n-methylmorpholine","-","Koerner","charochkina","A3555","12767145","-","-","7.13","Log unit","7.13","Log unit","","-","N1(CCOCC1)C","","","","","","","7.957","Log unit","0","7.5138","Log unit","-","SJRJJKPEHAURKC-UHFFFAOYSA"
"CN1CCCCC1","-","R933460","M8397","-","-","n-methylpiperidine","-","Koerner","charochkina","A3555","12767145","-","-","10.19","Log unit","10.19","Log unit","","-","N1(CCCCC1)C","","","","","","","10.537","Log unit","0","9.8083","Log unit","-","PAMIQIKDUOTOBW-UHFFFAOYSA"
"CC(C)(C)NC1=CC=CC=C1","-","R933461","M124478","-","-","N-T-BUTYLANILINE","-","Koerner","charochkina","A3555","12767145","-","-","7.1","Log unit","7.1","Log unit","","-","N(C(C)(C)C)c1ccccc1","","","","","","","6.62","Log unit","0","5.0161","Log unit","-","ABRWESLGGMHKEA-UHFFFAOYSA"
"[H]N=C(N)OC","-","R933462","M89199","-","-","O-Methylisourea","-","Koerner","charochkina","A3555","12767145","-","-","9.72","Log unit","9.72","Log unit","","-","N=C(OC)N","","","","","","","9.908","Log unit","0","9.447","Log unit","-","RMAHPRNLQIRHIJ-UHFFFAOYSA"
"CC1=CC=CC=C1N","-","R933463","M9899","-","-","o-Toluidine","-","Koerner","charochkina","A3555","12767145","-","-","4.45","Log unit","4.45","Log unit","","-","Nc1ccccc1C","","","","","","","4.279","Log unit","0","4.4792","Log unit","-","RNVCVTLRINQCPJ-UHFFFAOYSA"
"NCCC1=CC=C(O)C=C1","-","R933464","M2404","-","-","p-(2-Aminoethyl)phenol","-","Koerner","charochkina","A3555","12767145","-","-","9.3","Log unit","9.3","Log unit","","-","NCCc1ccc(cc1)O","","","","","","","9.723","Log unit","0","9.6633","Log unit","-","DZGWFCGJZKJUFP-UHFFFAOYSA"
"CC1=CC=C(N)C=C1","-","R933465","M10196","-","-","p-Toluidine","-","Koerner","charochkina","A3555","12767145","-","-","5.08","Log unit","5.08","Log unit","","-","Nc1ccc(cc1)C","","","","","","","4.852","Log unit","0","4.9855","Log unit","-","RZXMPPFPUUCRFN-UHFFFAOYSA"
"N[C@@H](CC1=CC=CC=C1)C(O)=O","-","R933466","M1524","-","-","PHENYLALANINE2","-","Koerner","charochkina","A3555","12767145","-","-","9.31","Log unit","9.31","Log unit","","-","NC(Cc1ccccc1)C(=O)O","","","","","","","9.125","Log unit","0","9.4469","Log unit","-","COLNVLDHVKWLRT-QMMMGPOBSA"
